alpha,beta,eta,lambda,epsilon,gamma,iota,delta,mu,omicron,alpha_rel,beta_rel,eta_rel,lambda_rel,epsilon_rel,gamma_rel,iota_rel,delta_rel,mu_rel,omicron_rel,other,other_rel,sum,ba1,ba1_rel,ba2,ba2_rel,ba3,ba3_rel,date
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,5.666666666666667,0.8888888888888888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,2.3333333333333335,0.8888888888888888,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,4.333333333333333,0.8888888888888888,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,1.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,1.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,1.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,1.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,1.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,1.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,1.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,1.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,1.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666668,1.0,30.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,1.0,32.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,1.0,34.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,1.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,1.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.9444444444444445,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-02
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9444444444444445,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-03
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,0.9444444444444445,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,1.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,1.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,1.0,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,1.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,1.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,1.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-20
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.9871794871794872,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-21
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.012820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,14.0,0.9568764568764568,14.666666666666666,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.0,2020-12-22
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,16.666666666666668,0.9360431235431235,17.666666666666668,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.0,2020-12-23
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,10.333333333333334,0.9488636363636364,11.0,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.0,2020-12-24
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.9791666666666666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,6.333333333333333,0.9444444444444443,6.666666666666667,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,2020-12-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,7.666666666666667,0.9444444444444443,8.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,2020-12-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,12.666666666666666,0.9444444444444443,13.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,2020-12-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,1.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-29
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.9523809523809522,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-30
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.9523809523809522,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664,5.333333333333333,0.7857142857142856,7.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,2021-01-01
1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664,9.666666666666666,0.7753623188405796,12.333333333333334,0.3333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,2021-01-02
1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.13833333333333334,0.0,0.06833333333333334,15.0,0.7353623188405796,18.666666666666668,1.0,0.06833333333333334,0.0,0.0,0.0,0.0,2021-01-03
1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.04,29.666666666666668,0.8886956521739129,32.666666666666664,1.3333333333333333,0.04,0.0,0.0,0.0,0.0,2021-01-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.04,31.0,0.9466666666666667,32.666666666666664,1.3333333333333333,0.04,0.0,0.0,0.0,0.0,2021-01-05
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,30.0,0.9699999999999999,31.0,0.6666666666666666,0.013333333333333334,0.0,0.0,0.0,0.0,2021-01-06
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9833333333333333,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07
1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.9624999999999999,30.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-08
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.9791666666666666,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-09
1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,0.9553571428571428,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10
1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028937728937728936,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.9608058608058608,54.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-11
3.3333333333333335,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,0.05705017873692572,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.008032128514056226,0.0,0.020080321285140562,68.66666666666667,0.9045809612074672,75.66666666666667,1.3333333333333333,0.016064257028112452,0.3333333333333333,0.004016064257028113,0.0,0.0,2021-01-12
6.333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.06410485245826611,0.010256410256410256,0.0030864197530864196,0.0,0.0,0.0,0.0,0.008032128514056226,0.0,0.02316674103822698,96.33333333333333,0.891353447979954,107.0,1.6666666666666667,0.01915067678119887,0.3333333333333333,0.004016064257028113,0.0,0.0,2021-01-13
6.666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.0782074165608302,0.006410256410256411,0.0030864197530864196,0.0,0.0,0.0,0.0,0.008032128514056226,0.0,0.02316674103822698,71.0,0.8810970377235435,81.0,1.6666666666666667,0.01915067678119887,0.3333333333333333,0.004016064257028113,0.0,0.0,2021-01-14
8.666666666666666,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.09176163342830009,0.019230769230769232,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,77.0,0.8828347578347578,88.0,0.3333333333333333,0.0030864197530864196,0.0,0.0,0.0,0.0,2021-01-15
7.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08867521367521368,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,63.0,0.8865384615384615,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-16
9.666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.14745862884160757,0.012820512820512822,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,59.0,0.834165302782324,70.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-17
12.666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1261059049265568,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.006478916589719914,0.0,0.0,141.66666666666666,0.86464509538123,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-18
18.333333333333332,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.12461247601377302,0.0033128472946183604,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,208.66666666666666,0.8693045935891154,229.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19
19.333333333333332,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.06252548160523334,0.0033128472946183604,0.0018467220683287165,0.0,0.0,0.0,0.0,0.002061017461923175,0.0,0.0,289.3333333333333,0.9302539315698963,311.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-20
16.333333333333332,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.057969114611193216,0.004813728684696427,0.0,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,264.3333333333333,0.9360795002763515,282.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-21
12.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.04487421418744619,0.0036232831916285153,0.0,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,268.0,0.9503648461931663,282.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-22
