date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56732.43198706325,1198.3525138558555,1323.0418631442385,0.07235900358597352,57930.78450091911,0.020685936228549483,0.022838321188680736,1.249059618462883e-06,0.9793140637714506
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56564.66447940306,1289.141622676586,1419.298717177396,0.0,57853.806102079645,0.022282745242412767,0.024532503785025424,0.0,0.9777172547575872
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56374.09758246128,1386.8090600234868,1522.5586617449233,0.0,57760.90664248477,0.02400947527723621,0.02635967387369641,0.0,0.9759905247227638
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56157.82377579763,1491.8759390997654,1633.3312011052467,0.0,57649.6997148974,0.02587829505578927,0.028331998417732845,0.0,0.9741217049442107
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,55912.62088867023,1604.9028534808624,1752.16290809217,0.0,57517.52374215109,0.027902850280474206,0.0304631144405147,0.0,0.9720971497195259
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55634.93468696008,1726.4928682107866,1879.640121009471,0.0,57361.42755517086,0.030098498970413983,0.03276836370924716,0.0,0.969901501029586
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55320.86586419084,1857.294737508704,2016.3918367359067,0.0,57178.16060169954,0.032482589820378,0.0352650700112933,0.0,0.967517410179622
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,54966.16350479185,1998.0063662541427,2163.092814315766,0.0,56964.169871046,0.03507479123767058,0.03797286643889517,0.0,0.9649252087623295
2021-12-01,0.9934713997514101,0.0042968827951206075,0.004643383141620955,0.0,57620.857,57244.67345866584,247.59006908340484,267.5557159995518,0.0,54566.22755330491,2149.3785337198665,2320.4669043486715,0.0,56715.606087024775,0.03789747975930729,0.04091408105183841,0.0,0.9621025202406928
2021-12-02,0.9925161075164196,0.005369431515687682,0.00571593186218803,0.0,57435.143,57005.30456500893,308.3940669322287,328.29536388302574,0.0,54116.12331117776,2312.218899420729,2489.2906206064786,0.0,56428.342210598494,0.04097619757800439,0.04411419019392944,0.0,0.9590238024219956
2021-12-03,0.9907517995310048,0.007125254172316045,0.007471754518816392,0.0,56950.714,56424.022380075585,405.7883125448778,425.52175467932,0.0,53610.6114564065,2487.3963124520583,2670.3969715003077,0.0,56098.00776885856,0.04434018981032114,0.047602349489899595,0.0,0.9556598101896788
2021-12-04,0.9866199249073269,0.011203733660631598,0.011203733660631598,0.0,56739.714,55980.5323659432,635.6966436364099,635.6966436364099,0.0,53044.197484018914,2675.845447310432,2864.679570302903,0.0,55720.04293132934,0.04802303276413849,0.05141201297768919,0.0,0.9519769672358616
2021-12-05,0.9842237843398439,0.012785918081145124,0.01278591808114512,0.0,56685.429,55791.14744730753,724.7752515885682,724.7752515885679,0.0,52411.20471673031,2878.571790931676,3073.097044406935,0.0,55289.77650766198,0.05206336456311715,0.05558165068692345,0.0,0.9479366354368829
2021-12-06,0.9839620778194744,0.01310841422764525,0.013108414227645249,0.0,52053.571,51218.73987908354,682.3397706961423,682.3397706961422,0.0,51705.87502823151,3096.657007554852,3296.6777653753666,0.0,54802.53203578636,0.056505728704883885,0.06015557389250952,0.0,0.9434942712951161
2021-12-07,0.9853870939826472,0.012506169982177582,0.012506169982177582,0.0,55540.286,54728.68102050511,694.5962575747578,694.5962575747578,0.0,50922.50102457902,3331.2647100369554,3536.524923122858,0.0,54253.765734615976,0.06140153895182028,0.06518487473149574,0.0,0.9385984610481797
2021-12-08,0.9816794773430854,0.016823940822188185,0.016823940822188185,0.0,48686.857,47794.88833323754,819.1048009863387,819.1048009863387,0.0,50055.592492423806,3583.6466684116713,3793.8219692651905,0.0,53639.23916083548,0.06681016965334324,0.07072848214512405,0.0,0.9331898303466567
2021-12-09,0.9764143409682019,0.022240375738613583,0.022240375738613583,0.0,52935.286,51686.772393653286,1177.3006504709713,1177.3006504709713,0.0,49100.078295399144,3855.1494888184984,4069.8384564952194,0.0,52955.22778421764,0.07280016818221405,0.0768543282087092,0.0,0.927199831817786
2021-12-10,0.9680165665528565,0.030416269491068126,0.030416269491068126,0.0,51664.286,50011.884747124815,1571.4348460396182,1571.4348460396182,0.0,48051.54245764257,4147.22179843826,4365.936302797973,0.0,52198.76425608083,0.07945057431038963,0.0836406065358026,0.0,0.9205494256896104
2021-12-11,0.9626255572706187,0.036290020747720475,0.036290020747720475,0.0,50128.857,48255.31890496416,1819.1772605895128,1819.1772605895128,0.0,46906.4898592292,4461.421974770854,4683.576511413708,0.0,51367.91183400006,0.08685231335056666,0.0911770859315656,0.0,0.9131476866494334
2021-12-12,0.9568691639175678,0.04263883116238273,0.04263883116238273,0.0,49296.143,47169.95913677086,2101.929918333675,2101.929918333675,0.0,45662.63284369144,4799.426460495488,5024.326379706519,0.0,50462.05930418693,0.0951096036640992,0.09956641581786659,0.0,0.9048903963359008
2021-12-13,0.9514982003178222,0.04762267880305693,0.04762267880305693,0.0,51739.143,49229.70145048644,2463.9565886344312,2463.9565886344312,0.0,44319.18533662649,5163.038708278055,5389.867232508414,0.0,49482.22404490455,0.1043412823076153,0.10892532291226789,0.0,0.8956587176923847
2021-12-14,0.9382228791663403,0.05889654435046299,0.05889654435046299,0.0,45902.857,43067.1106565008,2703.5196531134607,2703.5196531134607,0.0,42877.146245819524,5554.198803251483,5782.002718096672,0.0,48431.34504907101,0.11468190275582738,0.1193855490124898,0.0,0.8853180972441725
2021-12-15,0.9139867411599862,0.081159127985394,0.0815538388596786,0.0,50105.714,45795.9582523543,4066.5360553255477,4086.3133255051416,0.0,41339.54963353738,5974.993814510603,6202.667707738406,0.0,47314.54344804799,0.1262823939339334,0.13109431594852053,0.0,0.8737176060660665
2021-12-16,0.8954318320168418,0.09933624498604042,0.09947957325600122,0.0,42731.714,38263.336952239726,4244.808010577413,4250.932673217493,0.0,39711.65628147944,6427.66893085291,6653.937842714373,0.0,46139.32521233235,0.13930998993316207,0.1442140259332591,0.0,0.860690010066838
2021-12-17,0.867528899875254,0.1281258055299203,0.1282691337998811,0.0,37363.143,32413.606342671792,4787.182794004603,4792.537988651091,0.0,38001.06073949853,6914.639440180875,7138.039775928888,0.0,44915.7001796794,0.1539470477476642,0.15892081716135095,0.0,0.8460529522523358
2021-12-18,0.844855729211703,0.15277253056489415,0.15252114796057037,0.0,40627.571,34324.43612330524,6206.776832374908,6196.563767769579,0.0,36217.69057442838,7438.503616483015,7657.362158639881,0.0,43656.194190911396,0.17038827489070513,0.17540150488505102,0.0,0.8296117251092948
2021-12-19,0.8419891566107851,0.15689601618743101,0.15689601618743101,0.0,38105.143,32084.117217103358,5978.545132952373,5978.545132952373,0.0,34373.68077520072,8002.056583153312,8214.467426519728,0.0,42375.73735835403,0.18883580751606135,0.1938483655647897,0.0,0.8111641924839387
2021-12-20,0.8420484109039702,0.15542058428712044,0.15567368476801133,0.0002531004808909137,36150.714,30440.65127674391,5618.565092276584,5627.714855374534,9.149763097949887,32483.116002028128,8608.30522661795,8812.104443201515,0.0,41091.421228646075,0.20949154274120943,0.2144511963742527,0.0,0.7905084572587906
2021-12-21,0.836930240517669,0.1565546909284019,0.15713979672137782,0.0005851057929759071,37967.286,31775.969803783126,5943.956725120241,5966.171604102414,22.214878982173055,30561.645741488184,9260.48423984234,9453.222063696425,0.0,39822.12998133052,0.232546180834221,0.23738614855931361,0.0,0.767453819165779
