date,fit
2020-01-13,3.578346817866131e-38
2020-01-14,4.19189119630843e-38
2020-01-29,4.910634071005664e-38
2020-01-30,5.752612806495987e-38
2020-01-31,6.738957459048566e-38
2020-02-02,7.894421050480616e-38
2020-02-23,9.248000762876212e-38
2020-02-27,1.0833665643530904e-37
2020-02-28,1.2691209082396233e-37
2020-03-01,1.4867247455552987e-37
2020-03-02,1.7416389996382678e-37
2020-03-03,2.040260925318783e-37
2020-03-04,2.390084652587148e-37
2020-03-05,2.7998892571253216e-37
2020-03-06,3.2799590774661663e-37
2020-03-07,3.842341807796428e-37
2020-03-08,4.501150843426219e-37
2020-03-09,5.272919466499994e-37
2020-03-10,6.177015760491772e-37
2020-03-11,7.236128666059494e-37
2020-03-12,8.476837376176499e-37
2020-03-13,9.930278359916615e-37
2020-03-14,1.1632926754330012e-36
2020-03-15,1.3627511733995674e-36
2020-03-16,1.5964088830101594e-36
2020-03-17,1.8701296109664056e-36
2020-03-18,2.1907825739598456e-36
2020-03-19,2.5664147865590605e-36
2020-03-20,3.0064530067736923e-36
2020-03-21,3.521940307263176e-36
2020-03-22,4.125813209113213e-36
2020-03-23,4.833226333049568e-36
2020-03-24,5.661932715442709e-36
2020-03-25,6.632729333404494e-36
2020-03-26,7.769979019746079e-36
2020-03-28,9.102221865626135e-36
2020-03-29,1.0662891454472682e-35
2020-03-30,1.249115390158043e-35
2020-04-01,1.4632890755679565e-35
2020-04-02,1.7141850429091345e-35
2020-04-03,2.0080997052430516e-35
2020-04-06,2.3524090604324473e-35
2020-04-07,2.755753797063019e-35
2020-04-09,3.2282561386798927e-35
2020-04-11,3.7817738681994775e-35
2020-04-13,4.430197907420312e-35
2020-04-16,5.189800919602755e-35
2020-04-17,6.07964568354762e-35
2020-04-18,7.122063487612239e-35
2020-04-20,8.343214549302626e-35
2020-04-21,9.7737445245707e-35
2020-04-23,1.1449553582385145e-34
2020-04-27,1.3412697345050215e-34
2020-05-04,1.5712442304011702e-34
2020-05-08,1.8406502197561683e-34
2020-05-11,2.156248637822147e-34
2020-05-12,2.525959651761416e-34
2020-05-18,2.9590614228844474e-34
2020-05-21,3.4664229487185664e-34
2020-05-25,4.0607768282449584e-34
2020-05-27,4.757038795541962e-34
2020-06-02,5.572682040759085e-34
2020-06-03,6.528175712273294e-34
2020-06-27,7.647498604551612e-34
2020-06-29,8.958740923082936e-34
2020-07-03,1.0494809228098793e-33
2020-07-07,1.2294252248147965e-33
2020-08-10,1.4402228287905043e-33
2020-08-19,1.687163850800109e-33
2020-08-21,1.9764454517341286e-33
2020-08-25,2.3153273594784584e-33
2020-08-26,2.7123140569581557e-33
2020-08-31,3.1773682081958124e-33
2020-09-03,3.7221606784635036e-33
2020-09-07,4.360363422962176e-33
2020-09-10,5.107992594278557e-33
2020-09-14,5.983810479145678e-33
2020-09-15,7.009796351396393e-33
2020-09-16,8.211698057500246e-33
2020-09-17,9.619678177115725e-33
2020-09-18,1.126907097451735e-32
2020-09-19,1.3201269137132973e-32
2020-09-20,1.5464762554526694e-32
2020-09-21,1.8116355206726065e-32
2020-09-22,2.1222590700573177e-32
2020-09-23,2.4861422228950097e-32
2020-09-24,2.912416886169513e-32
2020-09-25,3.4117807262724426e-32
2020-09-26,3.9967656345632835e-32
2020-09-27,4.682052224111914e-32
2020-09-28,5.484838250143389e-32
2020-09-29,6.425270199958565e-32
2020-09-30,7.526948883387088e-32
2020-10-01,8.817521711925436e-32
2020-10-02,1.0329376530226942e-31
2020-10-04,1.210045441213941e-31
2020-10-05,1.4175201818985984e-31
2020-10-06,1.6605686015179758e-31
2020-10-07,1.945290173332164e-31
2020-10-08,2.2788301880473183e-31
2020-10-09,2.669559069976881e-31
2020-10-10,3.1272824388035753e-31
2020-10-11,3.6634871885917604e-31
2020-10-12,4.2916297595782785e-31
2020-10-13,5.0274738371277895e-31
2020-10-14,5.889485952648473e-31
2020-10-15,6.899298914354954e-31
2020-10-16,8.08225469800362e-31
2020-10-17,9.468040421830154e-31
2020-10-18,1.1091433365933445e-30
2020-10-19,1.2993173732898177e-30
2020-10-20,1.5220987052205688e-30
2020-10-21,1.783078188640032e-30
2020-10-22,2.0888052896300783e-30
2020-10-23,2.446952447617775e-30
2020-10-24,2.8665076207093496e-30
2020-10-25,3.357999844902703e-30
2020-10-26,3.933763467747615e-30
2020-10-27,4.608247687585617e-30
2020-10-28,5.398379166477367e-30
2020-10-29,6.323986816846858e-30
2020-10-30,7.408299422167039e-30
2020-10-31,8.678528579831086e-30
2020-11-02,1.0166551595577066e-29
2020-11-03,1.1909711467187716e-29
2020-11-04,1.395175403362633e-29
2020-11-05,1.634392580803407e-29
2020-11-06,1.9146260045489882e-29
2020-11-07,2.242908332031986e-29
2020-11-08,2.627478042158698e-29
2020-11-09,3.0779861858071024e-29
2020-11-10,3.605738585824929e-29
2020-11-11,4.2239795647093104e-29
2020-11-12,4.948224320316312e-29
2020-11-13,5.796648290805558e-29
2020-11-14,6.790543280210681e-29
2020-11-15,7.954851791431759e-29
2020-11-16,9.318792976116892e-29
2020-11-17,1.0916595910091193e-28
2020-11-18,1.2788358596402504e-28
2020-11-19,1.4981054253277353e-28
2020-11-20,1.7549710140500327e-28
2020-11-21,2.0558788507704756e-28
2020-11-22,2.4083804320456053e-28
2020-11-23,2.8213220362116265e-28
2020-11-24,3.305066727042146e-28
2020-11-25,3.8717544222171583e-28
2020-11-26,4.535606553206805e-28
2020-11-27,5.313282962226752e-28
2020-11-28,6.224299992848581e-28
2020-11-29,7.291520266546925e-28
2020-11-30,8.541726436474784e-28
2020-12-01,1.0006293317226794e-27
2020-12-02,1.1721975258165733e-27
2020-12-03,1.373182852000693e-27
2020-12-04,1.608629180235808e-27
2020-12-05,1.884445203882303e-27
2020-12-06,2.2075527225699435e-27
2020-12-07,2.5860603496913042e-27
2020-12-08,3.0294670038321674e-27
2020-12-09,3.548900290901324e-27
2020-12-10,4.157395759329171e-27
2020-12-11,4.87022403644328e-27
2020-12-12,5.705274055741361e-27
2020-12-13,6.683501992423087e-27
2020-12-14,7.829457173537816e-27
2020-12-15,9.17189816083805e-27
2020-12-16,1.0744514467376835e-26
2020-12-17,1.2586772019841285e-26
2020-12-18,1.4744903584101907e-26
2020-12-19,1.7273069009412527e-26
2020-12-20,2.023471440841572e-26
2020-12-21,2.3704164382544336e-26
2020-12-22,2.776848725085004e-26
2020-12-23,3.2529680091505277e-26
2020-12-24,3.8107228431152023e-26
2020-12-25,4.464110481932513e-26
2020-12-26,5.229528153931209e-26
2020-12-27,6.126184560943086e-26
2020-12-28,7.176581934361475e-26
2020-12-29,8.407080744670692e-26
2020-12-30,9.848561236234428e-26
2020-12-31,1.153719838902995e-25
2021-01-01,1.3515369755545052e-25
2021-01-02,1.5832718955651e-25
2021-01-03,1.854740151861433e-25
2021-01-04,2.1727544337538742e-25
2021-01-05,2.545295536228738e-25
2021-01-06,2.9817126436847107e-25
2021-01-07,3.4929579543765373e-25
2021-01-08,4.0918615336335697e-25
2021-01-09,4.793453293490505e-25
2021-01-10,5.61534017903857e-25
2021-01-11,6.578148027257373e-25
2021-01-12,7.706039187089621e-25
2021-01-13,9.027318890803286e-25
2021-01-14,1.0575145593962592e-24
2021-01-15,1.2388363110495483e-24
2021-01-16,1.4512475425880005e-24
2021-01-17,1.700078865208104e-24
2021-01-18,1.9915748782410193e-24
2021-01-19,2.3330508818220107e-24
2021-01-20,2.733076459559427e-24
2021-01-21,3.2016905383411e-24
2021-01-22,3.750653322357238e-24
2021-01-23,4.3937414238036156e-24
2021-01-24,5.147093596780333e-24
2021-01-25,6.029615750824674e-24
2021-01-26,7.063455408181224e-24
2021-01-27,8.274557511652507e-24
2021-01-28,9.693315531424145e-24
2021-01-29,1.135533421085423e-23
2021-01-30,1.3302323092875944e-23
2021-01-31,1.5583143250695133e-23
2021-02-01,1.825503349123546e-23
2021-02-02,2.1385046803780287e-23
2021-02-03,2.505173310251337e-23
2021-02-04,2.934711049258136e-23
2021-02-05,3.437897453000456e-23
2021-02-06,4.0273603427958514e-23
2021-02-07,4.717892709850577e-23
2021-02-08,5.526823955913776e-23
2021-02-09,6.474454786961406e-23
2021-02-10,7.584566673876784e-23
2021-02-11,8.885018665406465e-23
2021-02-12,1.0408446530837937e-22
2021-02-13,1.2193081777882281e-22
2021-02-14,1.428371109960019e-22
2021-02-15,1.6732800328374166e-22
2021-02-16,1.9601811103353635e-22
2021-02-17,2.2962743294080263e-22
2021-02-18,2.6899941888513323e-22
2021-02-19,3.151221369059758e-22
2021-02-20,3.6915306947407183e-22
2021-02-21,4.324481613387558e-22
2021-02-22,5.065958479275374e-22
2021-02-23,5.934569182649009e-22
2021-02-24,6.952112127986687e-22
2021-02-25,8.144123280491562e-22
2021-02-26,9.540517009332629e-22
2021-02-27,1.117633681005273e-21
2021-02-28,1.3092634746057356e-21
2021-03-01,1.5337501679395042e-21
2021-03-02,1.7967274145204756e-21
2021-03-03,2.104794815720446e-21
2021-03-04,2.4656835424676945e-21
2021-03-05,2.8884503544898108e-21
2021-03-06,3.38370488615192e-21
2021-03-07,3.96387590279034e-21
2021-03-08,4.643523209434079e-21
2021-03-09,5.4397030394857586e-21
2021-03-10,6.372396093051264e-21
2021-03-11,7.46500896684497e-21
2021-03-12,8.74496155941126e-21
2021-03-13,1.024437519301493e-20
2021-03-14,1.2000878721109561e-20
2021-03-15,1.405855285122515e-20
2021-03-16,1.646903638173067e-20
2021-03-17,1.9292822114271304e-20
2021-03-18,2.2600774963726286e-20
2021-03-19,2.647591036373839e-20
2021-03-20,3.101547759816894e-20
2021-03-21,3.633340034116549e-20
2021-03-22,4.2563135652934134e-20
2021-03-23,4.9861023179752307e-20
2021-03-24,5.841020860878264e-20
2021-03-25,6.842523983958194e-20
2021-03-26,8.015745121650392e-20
2021-03-27,9.39012709431448e-20
2021-03-28,1.1000160996788745e-19
2021-03-29,1.2886251776990047e-19
2021-03-30,1.5095732226869712e-19
2021-03-31,1.7684050832551792e-19
2021-04-01,2.0716163293598854e-19
2021-04-02,2.426816263257288e-19
2021-04-03,2.842918880365197e-19
2021-04-04,3.3303665723291895e-19
2021-04-05,3.901392186281058e-19
2021-04-06,4.570326016853376e-19
2021-04-07,5.353955435133501e-19
2021-04-08,6.271946179701862e-19
2021-04-09,7.347335882353287e-19
2021-04-10,8.607112213880998e-19
2021-04-11,1.0082890158903625e-18
2021-04-12,1.1811705416429604e-18
2021-04-13,1.3836943837111374e-18
2021-04-14,1.6209430222079525e-18
2021-04-15,1.898870380753936e-18
2021-04-16,2.2244512444324635e-18
2021-04-17,2.6058562969908917e-18
2021-04-18,3.0526571699707337e-18
2021-04-19,3.576066649620895e-18
