date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56859.23124461051,526.556656705012,547.0747219025515,0.7870115905779836,57385.787901315525,0.009175732807058681,0.00953327891643377,1.371439897159523e-05,0.9908242671929414
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56703.49189795817,576.4525951212646,598.1103786953829,0.9132253991406415,57279.944493079434,0.010063777125184045,0.010441881255098748,1.5943196300600073e-05,0.989936222874816
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56525.72348282461,631.0766186139031,653.9070638450311,1.059680238029412,57156.80010143851,0.011041146766332364,0.011440582094947855,1.8539880401785163e-05,0.9889588532336677
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56322.98250048878,690.8767554032412,714.9089254714357,1.229622180818402,57013.85925589202,0.012117698475776194,0.01253921300543349,2.156707503871225e-05,0.9878823015242238
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,56091.98497276971,756.3434883784404,781.6015455062382,1.4268178770345603,56848.32846114815,0.013304586235905743,0.01374889230103587,2.5098677756368693e-05,0.9866954137640942
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55829.08333543843,828.013778055941,854.5158049815799,1.6556380374257984,56657.09711349437,0.014614475859878247,0.015082237681006333,2.922207669957494e-05,0.9853855241401218
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55530.24714303994,906.4754667490785,934.23210990502,1.9211543078421596,56436.722609789016,0.01606180204716298,0.016553620881999558,3.4040855297804504e-05,0.983938197952837
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,55191.04978733858,992.3721000720419,1021.3850113590345,2.2292516788748276,56183.42188741062,0.017663076878099676,0.018179473179932865,3.967810439424926e-05,0.9823369231219004
2021-12-01,0.9934713997514101,0.0042968827951206075,0.004643383141620955,0.0,57620.857,57244.67345866584,247.59006908340484,267.5557159995518,0.0,54806.66399613933,1086.4082053243235,1116.6682566016234,2.5867589227374723,55893.072201463656,0.019437260514298123,0.01997865231985551,4.628049274896959e-05,0.9805627394857018
2021-12-02,0.9925161075164196,0.005369431515687682,0.00571593186218803,0.0,57435.143,57005.30456500893,308.3940669322287,328.29536388302574,0.0,54371.86949527921,1189.3550700491621,1220.8403113753793,3.0015999484361697,55561.22456532837,0.021406206924952303,0.02197288344391918,5.4023286418155104e-05,0.9785937930750477
2021-12-03,0.9907517995310048,0.007125254172316045,0.007471754518816392,0.0,56950.714,56424.022380075585,405.7883125448778,425.52175467932,0.0,53881.0768483656,1302.057068161925,1334.7303973832388,3.4829694299140503,55183.13391652753,0.023595199760337544,0.02418728880824731,6.311655722892696e-05,0.9764048002396624
2021-12-04,0.9866199249073269,0.011203733660631598,0.011203733660631598,0.0,56739.714,55980.5323659432,635.6966436364099,635.6966436364099,0.0,53328.37207653135,1425.4385855355622,1459.2450929899285,4.04153659985105,54753.81066206691,0.026033595987193944,0.02665102346932876,7.381288262829533e-05,0.973966404012806
2021-12-05,0.9842237843398439,0.012785918081145124,0.01278591808114512,0.0,56685.429,55791.14744730753,724.7752515885682,724.7752515885679,0.0,52707.587113629554,1560.5116018470392,1595.3755496914596,4.689681726072074,54268.09871547659,0.028755597464887792,0.029398036552853807,8.641691596124843e-05,0.9712444025351122
2021-12-06,0.9839620778194744,0.01310841422764525,0.013108414227645249,0.0,52053.571,51218.73987908354,682.3397706961423,682.3397706961422,0.0,52012.40134455056,1708.3839908713192,1744.2053817966091,5.441770511905025,53720.78533542188,0.03180117305070113,0.03246797996168779,0.0001012973000660302,0.9681988269492988
2021-12-07,0.9853870939826472,0.012506169982177582,0.012506169982177582,0.0,55540.286,54728.68102050511,694.5962575747578,694.5962575747578,0.0,51236.47924185948,1870.268607302218,1906.9192921231725,6.314472502389167,53106.7478491617,0.035217155692047156,0.03590728804443772,0.00011890150984812831,0.9647828443079528
2021-12-08,0.9816794773430854,0.016823940822188185,0.016823940822188185,0.0,48686.857,47794.88833323754,819.1048009863387,819.1048009863387,0.0,50373.64826286311,2047.493234630558,2084.8125023705343,7.3271305535945,52421.14149749367,0.03905853966816902,0.039770452203338844,0.00013977434188350936,0.960941460331831
2021-12-09,0.9764143409682019,0.022240375738613583,0.022240375738613583,0.0,52935.286,51686.772393653286,1177.3006504709713,1177.3006504709713,0.0,49418.11948454992,2241.5114756724774,2279.3010632354235,8.502189554092592,51659.6309602224,0.04339000170942815,0.044121512695095934,0.00016458091929923437,0.9566099982905718
2021-12-10,0.9680165665528565,0.030416269491068126,0.030416269491068126,0.0,51664.286,50011.884747124815,1571.4348460396182,1571.4348460396182,0.0,48364.75074425057,2453.914675072412,2491.933126340579,9.865693900903533,50818.66541932298,0.04828766467643896,0.049035784505136994,0.0001941352418348291,0.951712335323561
2021-12-11,0.9626255572706187,0.036290020747720475,0.036290020747720475,0.0,50128.857,48255.31890496416,1819.1772605895128,1819.1772605895128,0.0,47209.34819518443,2686.4449715695387,2724.401267702188,11.447864756140806,49895.79316675397,0.053841111666294586,0.05460182301536158,0.00022943546999807242,0.9461588883337054
2021-12-12,0.9568691639175678,0.04263883116238273,0.04263883116238273,0.0,49296.143,47169.95913677086,2101.929918333675,2101.929918333675,0.0,45948.99719284013,2941.0095870828486,2978.5559608323356,13.283769878861593,48890.00677992298,0.060155638765233194,0.060923615213232085,0.00027170726194942287,0.9398443612347668
2021-12-13,0.9514982003178222,0.04762267880305693,0.04762267880305693,0.0,51739.143,49229.70145048644,2463.9565886344312,2463.9565886344312,0.0,44582.4075330697,3219.6964698144525,3256.420306723936,15.414100878497491,47802.10400288415,0.06735470199429279,0.06812294928540089,0.0003224565361718697,0.9326452980057073
2021-12-14,0.9382228791663403,0.05889654435046299,0.05889654435046299,0.0,45902.857,43067.1106565008,2703.5196531134607,2703.5196531134607,0.0,43110.25178802508,3524.7914196763954,3560.206137970537,17.886075117168385,46635.04320770148,0.07558246282688763,0.07634186425247252,0.00038353293761320275,0.9244175371731124
2021-12-15,0.9139867411599862,0.081159127985394,0.0815538388596786,0.0,50105.714,45795.9582523543,4066.5360553255477,4086.3133255051416,0.0,41535.46967795994,3858.796836504383,3892.331625211678,20.754482250940978,45394.266514464325,0.08500626032309223,0.08574500535153343,0.00045720492574382313,0.9149937396769077
2021-12-16,0.8954318320168418,0.09933624498604042,0.09947957325600122,0.0,42731.714,38263.336952239726,4244.808010577413,4250.932673217493,0.0,39863.507208665644,4224.45224483192,4255.440526053147,24.082898605919404,44087.95945349756,0.09581872913142475,0.09652160314975876,0.0005462466148228339,0.9041812708685752
2021-12-17,0.867528899875254,0.1281258055299203,0.1282691337998811,0.0,37363.143,32413.606342671792,4787.182794004603,4792.537988651091,0.0,38102.45797554504,4624.756763569812,4652.423229685795,27.945096305001734,42727.214739114854,0.108239134982418,0.10888664889796128,0.0006540350564769963,0.891760865017582
2021-12-18,0.844855729211703,0.15277253056489415,0.15252114796057037,0.0,40627.571,34324.43612330524,6206.776832374908,6196.563767769579,0.0,36263.076758282754,5062.993704888176,5086.439764720538,32.426678377654866,41326.07046317093,0.12251331056022437,0.12308065363372701,0.0007846542875774496,0.8774866894397756
2021-12-19,0.8419891566107851,0.15689601618743101,0.15689601618743101,0.0,38105.143,32084.117217103358,5978.545132952373,5978.545132952373,0.0,34358.64303155451,5542.757504061833,5560.944953384561,37.626976093822584,39901.40053561634,0.13891135222469997,0.13936716202281704,0.0009429988819624618,0.8610886477753
