date,fit
2020-01-13,4.854616334708946e-22
2020-01-14,5.266406821355295e-22
2020-01-29,5.713127237207429e-22
2020-01-30,6.197740496644997e-22
2020-01-31,6.72346084182949e-22
2020-02-02,7.293775161461636e-22
2020-02-23,7.912466117892838e-22
2020-02-27,8.583637235981862e-22
2020-02-28,9.311740120102556e-22
2020-03-01,1.0101603979820167e-21
2020-03-02,1.095846766006991e-21
2020-03-03,1.1888014388278866e-21
2020-03-04,1.2896409468896932e-21
2020-03-05,1.399034117534682e-21
2020-03-06,1.5177065110615424e-21
2020-03-07,1.6464452330709377e-21
2020-03-08,1.7861041550161035e-21
2020-03-09,1.9376095775840254e-21
2020-03-10,2.101966374470177e-21
2020-03-11,2.2802646572961274e-21
2020-03-12,2.4736870058753463e-21
2020-03-13,2.683516311783065e-21
2020-03-14,2.911144287252895e-21
2020-03-15,3.158080695836786e-21
2020-03-16,3.4259633660509384e-21
2020-03-17,3.716569054424742e-21
2020-03-18,4.0318252300022265e-21
2020-03-19,4.373822858458552e-21
2020-03-20,4.744830270622577e-21
2020-03-21,5.147308207390637e-21
2020-03-22,5.583926140817341e-21
2020-03-23,6.0575799796355864e-21
2020-03-24,6.5714112766381474e-21
2020-03-25,7.128828065316797e-21
2020-03-26,7.733527463958556e-21
2020-03-28,8.389520197124279e-21
2020-03-29,9.10115719714898e-21
2020-03-30,9.873158462102483e-21
2020-04-01,1.0710644361611667e-20
2020-04-02,1.1619169598185048e-20
2020-04-03,1.2604760049289142e-20
2020-04-06,1.367395273453734e-20
2020-04-07,1.483383917307552e-20
2020-04-09,1.609211241873679e-20
2020-04-11,1.7457118084931682e-20
2020-04-13,1.8937909697698293e-20
2020-04-16,2.054430874405013e-20
2020-04-17,2.2286969813893966e-20
2020-04-18,2.4177451267581687e-20
2020-04-20,2.622829189780067e-20
2020-04-21,2.8453094094274627e-20
2020-04-23,3.08666140628672e-20
2020-04-27,3.348485969748053e-20
2020-05-04,3.632519675388705e-20
2020-05-08,3.940646402970891e-20
2020-05-11,4.274909831447955e-20
2020-05-12,4.637526993853831e-20
2020-05-18,5.030902981978986e-20
2020-05-21,5.457646898363903e-20
2020-05-25,5.920589161412162e-20
2020-05-27,6.422800278401989e-20
2020-06-02,6.967611210908777e-20
2020-06-03,7.55863546771546e-20
2020-06-27,8.19979307174258e-20
2020-06-29,8.895336559962435e-20
2020-07-03,9.649879188742512e-20
2020-07-07,1.0468425531694527e-19
2020-08-10,1.1356404672970168e-19
2020-08-19,1.2319706216163208e-19
2020-08-21,1.3364719347648606e-19
2020-08-25,1.4498375213450422e-19
2020-08-26,1.5728192890708042e-19
2020-08-31,1.7062329258648354e-19
2020-09-03,1.8509633099840766e-19
2020-09-07,2.0079703790563183e-19
2020-09-10,2.1782954969551983e-19
2020-09-14,2.3630683607420772e-19
2020-09-15,2.5635144934861593e-19
2020-09-16,2.7809633726592085e-19
2020-09-17,3.0168572480176963e-19
2020-09-18,3.2727607074572473e-19
2020-09-19,3.5503710542863945e-19
2020-09-20,3.851529564747213e-19
2020-09-21,4.1782337004501e-19
2020-09-22,4.532650356722006e-19
2020-09-23,4.917130234739879e-19
2020-09-24,5.334223432772883e-19
2020-09-25,5.786696359944748e-19
2020-09-26,6.277550084697267e-19
2020-09-27,6.810040239653979e-19
2020-09-28,7.387698614903618e-19
2020-09-29,8.014356582924153e-19
2020-09-30,8.694170510513875e-19
2020-10-01,9.431649326278105e-19
2020-10-02,1.0231684426514092e-18
2020-10-04,1.109958211784807e-18
2020-10-05,1.2041098811804115e-18
2020-10-06,1.3062479204734152e-18
2020-10-07,1.4170497696343393e-18
2020-10-08,1.5372503321520786e-18
2020-10-09,1.667646849349184e-18
2020-10-10,1.809104188158415e-18
2020-10-11,1.9625605774325707e-18
2020-10-12,2.1290338308338306e-18
2020-10-13,2.3096280975768988e-18
2020-10-14,2.505541185800439e-18
2020-10-15,2.71807250714021e-18
2020-10-16,2.9486316951965065e-18
2020-10-17,3.1987479550592396e-18
2020-10-18,3.470080205901639e-18
2020-10-19,3.7644280839149286e-18
2020-10-20,4.083743878561232e-18
2020-10-21,4.4301454813137904e-18
2020-10-22,4.805930432767365e-18
2020-10-23,5.21359116128848e-18
2020-10-24,5.655831514276293e-18
2020-10-25,6.1355846916802575e-18
2020-10-26,6.6560327007191394e-18
2020-10-27,7.220627460837804e-18
2020-10-28,7.833113698881355e-18
2020-10-29,8.497553786341311e-18
2020-10-30,9.218354683409755e-18
2020-10-31,1.0000297168549015e-17
2020-11-02,1.084856754744646e-17
2020-11-03,1.1768792051665002e-17
2020-11-04,1.2767074155143691e-17
2020-11-05,1.3850035056051189e-17
2020-11-06,1.502485759249428e-17
2020-11-07,1.629933388335368e-17
2020-11-08,1.7681917010232346e-17
2020-11-09,1.9181777083298345e-17
2020-11-10,2.0808862062887674e-17
2020-11-11,2.257396374026812e-17
2020-11-12,2.448878931519179e-17
2020-11-13,2.656603904497653e-17
2020-11-14,2.881949048013586e-17
2020-11-15,3.1264089845252625e-17
2020-11-16,3.391605117119431e-17
2020-11-17,3.679296383616724e-17
2020-11-18,3.99139092288924e-17
2020-11-19,4.329958730767496e-17
