date,fit
2020-01-13,1.1518507964762934e-41
2020-01-14,1.3695828104587549e-41
2020-01-29,1.628472264326561e-41
2020-01-30,1.9362990652552268e-41
2020-01-31,2.302313740454573e-41
2020-02-02,2.737515425483738e-41
2020-02-23,3.254982400131917e-41
2020-02-27,3.8702651048244553e-41
2020-02-28,4.601853448121565e-41
2020-03-01,5.471732448402542e-41
2020-03-02,6.506042907368648e-41
2020-03-03,7.735866969314303e-41
2020-03-04,9.198162173069775e-41
2020-03-05,1.0936872065884438e-40
2020-03-06,1.3004246754393209e-40
2020-03-07,1.5462413076646731e-40
2020-03-08,1.8385241580569493e-40
2020-03-09,2.186056641355817e-40
2020-03-10,2.599282483329643e-40
2020-03-11,3.0906195659935396e-40
2020-03-12,3.67483309835031e-40
2020-03-13,4.369479326838368e-40
2020-03-14,5.195433119463031e-40
2020-03-15,6.177515278083261e-40
2020-03-16,7.345238430265132e-40
2020-03-17,8.733693915555114e-40
2020-03-18,1.0384606318062033e-39
2020-03-19,1.2347587335190132e-39
2020-03-20,1.4681626662627118e-39
2020-03-21,1.7456864698292444e-39
2020-03-22,2.0756700336906876e-39
2020-03-23,2.4680297196683137e-39
2020-03-24,2.9345563592954733e-39
2020-03-25,3.4892695810158106e-39
2020-03-26,4.148839115131203e-39
2020-03-28,4.9330857371678296e-39
2020-03-29,5.865576903547737e-39
2020-03-30,6.97433497906012e-39
2020-04-01,8.292679339132347e-39
2020-04-02,9.860227652979605e-39
2020-04-03,1.1724086437273979e-38
2020-04-06,1.3940266657751773e-38
2020-04-07,1.6575366919113899e-38
2020-04-09,1.9708574824892534e-38
2020-04-11,2.343404665030234e-38
2020-04-13,2.786373683981145e-38
2020-04-16,3.313076235888862e-38
2020-04-17,3.939340300231471e-38
2020-04-18,4.6839857872646745e-38
2020-04-20,5.569390096613038e-38
2020-04-21,6.622160582251619e-38
2020-04-23,7.873934132176487e-38
2020-04-27,9.362327890993904e-38
2020-05-04,1.1132069695667153e-37
2020-05-08,1.3236342195235496e-37
2020-05-11,1.5738381046748306e-37
2020-05-12,1.8713375214929566e-37
2020-05-18,2.225072648162231e-37
2020-05-21,2.6456736065708427e-37
2020-05-25,3.145779908933215e-37
2020-05-27,3.740420288757575e-37
2020-06-02,4.447464330488903e-37
2020-06-03,5.288159469785478e-37
2020-06-27,6.287769501865375e-37
2020-06-29,7.4763337857872166e-37
2020-07-03,8.889569959573394e-37
2020-07-07,1.0569947293735997e-36
2020-08-10,1.256796293863899e-36
2020-08-19,1.4943659418303117e-36
2020-08-21,1.7768428972978755e-36
2020-08-25,2.1127158972928546e-36
2020-08-26,2.512078287541326e-36
2020-08-31,2.986931338388909e-36
2020-09-03,3.5515448959124507e-36
2020-09-07,4.2228862061774264e-36
2020-09-10,5.0211297992734625e-36
2020-09-14,5.97026375569189e-36
2020-09-15,7.09881057400374e-36
2020-09-16,8.440684302689953e-36
2020-09-17,1.0036209693857943e-35
2020-09-18,1.1933334005512633e-35
2020-09-19,1.418906786834817e-35
2020-09-20,1.6871198516658353e-35
2020-09-21,2.0060326867802003e-35
2020-09-22,2.3852289666660305e-35
2020-09-23,2.8361039483131777e-35
2020-09-24,3.3722069109702416e-35
2020-09-25,4.009648326592255e-35
2020-09-26,4.767583996890076e-35
2020-09-27,5.66879070582236e-35
2020-09-28,6.74035068650713e-35
2020-09-29,8.01446547152171e-35
2020-09-30,9.529423583671083e-35
2020-10-01,1.1330751147372928e-34
2020-10-02,1.3472579997775057e-34
2020-10-04,1.601927440075629e-34
2020-10-05,1.9047365268501023e-34
2020-10-06,2.264784999591309e-34
2020-10-07,2.6928927030428795e-34
2020-10-08,3.201924735200066e-34
2020-10-09,3.8071780573734806e-34
2020-10-10,4.526841184366769e-34
2020-10-11,5.382540768953732e-34
2020-10-12,6.399991506108498e-34
2020-10-13,7.609768887309737e-34
2020-10-14,9.048228027021002e-34
2020-10-15,1.075859617307156e-33
2020-10-16,1.2792271732052766e-33
2020-10-17,1.5210368846845262e-33
2020-10-18,1.808555394249421e-33
2020-10-19,2.150422943061656e-33
2020-10-20,2.5569130195015047e-33
2020-10-21,3.0402410885683896e-33
2020-10-22,3.614931679772795e-33
2020-10-23,4.2982548649056566e-33
2020-10-24,5.1107452423128695e-33
2020-10-25,6.076819023712531e-33
2020-10-26,7.225507767678005e-33
2020-10-27,8.591330809269166e-33
2020-10-28,1.0215332603264031e-32
2020-10-29,1.2146316154270465e-32
2020-10-30,1.4442309599625907e-32
2020-10-31,1.717231001747932e-32
2020-11-02,2.041835686336864e-32
2020-11-03,2.427799734430082e-32
2020-11-04,2.8867217817479304e-32
2020-11-05,3.4323929305371675e-32
2020-11-06,4.081211187060726e-32
2020-11-07,4.8526742393631374e-32
2020-11-08,5.769965383814841e-32
2020-11-09,6.860650208160545e-32
2020-11-10,8.157504967146453e-32
2020-11-11,9.699501544309291e-32
2020-11-12,1.153297859908868e-31
2020-11-13,1.3713034093496535e-31
2020-11-14,1.6305181045272864e-31
2020-11-15,1.9387316264692582e-31
2020-11-16,2.305206123768729e-31
2020-11-17,2.7409545501346823e-31
2020-11-18,3.259071615522759e-31
2020-11-19,3.8751272962859663e-31
2020-11-20,4.607634729748678e-31
2020-11-21,5.478606553940462e-31
2020-11-22,6.5142164110991795e-31
2020-11-23,7.74558549383571e-31
2020-11-24,9.209717770520643e-31
2020-11-25,1.0950611994425273e-30
2020-11-26,1.3020583913688515e-30
2020-11-27,1.5481838415945041e-30
2020-11-28,1.840833885225779e-30
2020-11-29,2.188802971554937e-30
2020-11-30,2.602547946742148e-30
2020-12-01,3.0945022933151946e-30
2020-12-02,3.679449769722771e-30
2020-12-03,4.374968678213217e-30
2020-12-04,5.201960111766689e-30
2020-12-05,6.185276054470647e-30
2020-12-06,7.354466210433027e-30
2020-12-07,8.74466600424504e-30
2020-12-08,1.0397652438367304e-29
2020-12-09,1.2363099537089837e-29
2020-12-10,1.470007110451073e-29
2020-12-11,1.7478795655521957e-29
2020-12-12,2.0782776858388937e-29
2020-12-13,2.471130290999918e-29
2020-12-14,2.938243025321452e-29
2020-12-15,3.493653130024527e-29
2020-12-16,4.154051277495901e-29
2020-12-17,4.939283143986429e-29
2020-12-18,5.872945793575893e-29
2020-12-19,6.983096795387024e-29
2020-12-20,8.303097383783995e-29
2020-12-21,9.872614999428588e-29
2020-12-22,1.1738815338634836e-28
2020-12-23,1.3957779733388377e-28
2020-12-24,1.6596190455828492e-28
2020-12-25,1.9733334592411618e-28
2020-12-26,2.3463486706330984e-28
2020-12-27,2.789874188977048e-28
2020-12-28,3.317238434226464e-28
2020-12-29,3.9442892704577988e-28
2020-12-30,4.689870251270103e-28
2020-12-31,5.576386888884404e-28
2021-01-01,6.630479963939359e-28
2021-01-02,7.883826109668792e-28
