date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56708.44626420822,12580.368992309239,14378.770396859629,281.3100724428405,69288.81525651747,0.18156420983292682,0.20751935710875252,0.004059963666594514,0.818435790167073
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56538.62450838759,12985.135983848228,14753.545430200851,299.53652962952935,69523.76049223582,0.18677263559842056,0.2122086798203109,0.00430840517700392,0.8132273644015795
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56345.91116201554,13402.926148041344,15138.088776251661,318.9439034421086,69748.83731005689,0.19215985047121087,0.21703714871916502,0.004572748675713351,0.8078401495287891
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56127.41420299133,13834.158498863364,15532.655040908143,339.60870705387475,69961.57270185469,0.19773938698917526,0.22201695074954156,0.00485421773608688,0.8022606130108247
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,55879.93274062805,14279.26553185116,15937.505466234175,361.6124110293231,70159.1982724792,0.20352663490244552,0.22716202377822575,0.005154169658908003,0.7964733650975546
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55599.940642492154,14738.693657866152,16352.908103429658,385.0417645201779,70338.6343003583,0.20953909333708906,0.2324882799628988,0.005474114877977045,0.790460906662911
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55283.57462678822,15212.903650812807,16779.137990307005,409.98913727214403,70496.47827760103,0.21579664718721744,0.23801384693621314,0.005815739272218519,0.7842033528127826
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,54926.62884830464,15702.37110976225,17216.477333393508,436.5528837907355,70628.99995806688,0.22232186664238343,0.2437593246912047,0.00618092970380327,0.7776781333576167
2021-12-01,0.9934713997514101,0.004643383141620955,0.004643383141620955,0.0,57620.857,57244.67345866584,267.5557159995518,267.5557159995518,0.0,54524.558451305216,16207.58693594451,17665.215694780105,464.83773110189645,70732.14538724972,0.22914032717670277,0.24974805441097878,0.006571803082699776,0.7708596728232973
2021-12-02,0.9925161075164196,0.00571593186218803,0.00571593186218803,0.0,57435.143,57005.30456500893,328.29536388302574,328.29536388302574,0.0,54072.49502594321,16729.057825087693,18125.650183840244,494.9551916361537,70801.5528510309,0.23628094514093856,0.25600639327752156,0.00699073920988086,0.7637190548590616
2021-12-03,0.9907517995310048,0.007471754518816392,0.007471754518816392,0.0,56950.714,56424.022380075585,425.52175467932,425.52175467932,0.0,53565.27734951304,17267.306775597972,18598.085653945785,527.024002864087,70832.58412511101,0.24377632115043085,0.26256398638649325,0.007440417561686142,0.7562236788495692
2021-12-04,0.9866199249073269,0.011750181748063292,0.011203733660631598,0.0,56739.714,55980.5323659432,666.7019518331313,635.6966436364099,0.0,52997.50116494346,17822.873613089967,19082.834904310246,561.1705954163727,70820.37477803342,0.25166307957209716,0.2694540231412222,0.007923858030619076,0.7483369204279029
2021-12-05,0.9842237843398439,0.013332366168576817,0.01278591808114512,0.0,56685.429,55791.14744730753,755.7508958508631,724.7752515885679,0.0,52363.59196859225,18396.31553179364,19580.218887092935,597.529591533952,70759.90750038589,0.25998218739465306,0.276713460754399,0.008444465413280726,0.7400178126053469
