date,fit
2020-01-13,9.258646416839945e-39
2020-01-14,1.0873393054693831e-38
2020-01-29,1.276975825611222e-38
2020-01-30,1.499685747579512e-38
2020-01-31,1.7612372109054177e-38
2020-02-02,2.068404342766075e-38
2020-02-23,2.4291427064354557e-38
2020-02-27,2.8527953486780253e-38
2020-02-28,3.350334782669688e-38
2020-03-01,3.934647173751125e-38
2020-03-02,4.6208660883648246e-38
2020-03-03,5.42676445020199e-38
2020-03-04,6.373214855139204e-38
2020-03-05,7.484730167025355e-38
2020-03-06,8.79009839563223e-38
2020-03-07,1.032312829997518e-37
2020-03-08,1.2123525027967801e-37
2020-03-09,1.4237918471294898e-37
2020-03-10,1.6721070969671448e-37
2020-03-11,1.963729564377572e-37
2020-03-12,2.306212209137164e-37
2020-03-13,2.7084252587799903e-37
2020-03-14,3.1807859456012753e-37
2020-03-15,3.735528310754212e-37
2020-03-16,4.387020063309733e-37
2020-03-17,5.152134700860038e-37
2020-03-18,6.050688529511847e-37
2020-03-19,7.105953901992183e-37
2020-03-20,8.345261966626534e-37
2020-03-21,9.800710538257017e-37
2020-03-22,1.150999542480862e-36
2020-03-23,1.351738674068399e-36
2020-03-24,1.5874875493293677e-36
2020-03-25,1.8643520139072962e-36
2020-03-26,2.1895027984493436e-36
2020-03-28,2.5713612390025565e-36
2020-03-29,3.0198173878231014e-36
2020-03-30,3.546486163622926e-36
2020-04-01,4.1650081754895976e-36
2020-04-02,4.891403011755656e-36
2020-04-03,5.744484143923716e-36
2020-04-06,6.746346191569738e-36
2020-04-07,7.922937168283453e-36
2020-04-09,9.304730529691441e-36
2020-04-11,1.0927514429466413e-35
2020-04-13,1.283331862488175e-35
2020-04-16,1.5071503038571695e-35
2020-04-17,1.7700036170010207e-35
2020-04-18,2.0786996467298875e-35
2020-04-20,2.4412335544467237e-35
2020-04-21,2.866994891124312e-35
2020-04-23,3.367010784675172e-35
2020-04-27,3.954231540214906e-35
2020-05-04,4.643866050206023e-35
2020-05-08,5.453775701532068e-35
2020-05-11,6.404936981613082e-35
2020-05-12,7.521984764960195e-35
2020-05-18,8.833850351177748e-35
2020-05-21,1.0374510779458641e-34
