date,fit
2020-01-13,7.315295255051248e-44
2020-01-14,8.779626370058604e-44
2020-01-29,1.053707834206733e-43
2020-01-30,1.2646326313556245e-43
2020-01-31,1.5177790658578828e-43
2020-02-02,1.821598807146907e-43
2020-02-23,2.18623532821195e-43
2020-02-27,2.6238625604987825e-43
2020-02-28,3.1490913386794275e-43
2020-03-01,3.779457205052891e-43
2020-03-02,4.5360058596511e-43
2020-03-03,5.443995802170005e-43
2020-03-04,6.533741624470533e-43
2020-03-05,7.841626108220448e-43
2020-03-06,9.411314918059308e-43
2020-03-07,1.1295214444620447e-42
2020-03-08,1.3556221469663947e-42
2020-03-09,1.626982306848562e-42
2020-03-10,1.9526616857963506e-42
2020-03-11,2.3435335732461326e-42
2020-03-12,2.812647807288712e-42
2020-03-13,3.375666462882385e-42
2020-03-14,4.051386753471103e-42
2020-03-15,4.862368603853684e-42
2020-03-16,5.835687846756608e-42
2020-03-17,7.003840189695241e-42
2020-03-18,8.405826132398936e-42
2020-03-19,1.0088453056379119e-41
2020-03-20,1.2107897958831455e-41
2020-03-21,1.4531583005065007e-41
2020-03-22,1.7440426517558302e-41
2020-03-23,2.0931544554253472e-41
2020-03-24,2.5121493272289026e-41
2020-03-25,3.0150160328298793e-41
2020-03-26,3.618543523544662e-41
2020-03-28,4.342881460400456e-41
2020-03-29,5.212212940474588e-41
2020-03-30,6.25556188548266e-41
2020-04-01,7.507762048482393e-41
2020-04-02,9.01061999041889e-41
2020-04-03,1.0814310854210993e-40
2020-04-06,1.2979053536367028e-40
2020-04-07,1.5577121184221026e-40
2020-04-09,1.8695254142223324e-40
2020-04-11,2.243755590708025e-40
2020-04-13,2.6928968777499595e-40
2020-04-16,3.231944523827206e-40
2020-04-17,3.8788954346533825e-40
2020-04-18,4.6553490265846704e-40
2020-04-20,5.587228355192766e-40
2020-04-21,6.705645594949527e-40
2020-04-23,8.047940765348334e-40
2020-04-27,9.65892838287453e-40
2020-05-04,1.159239366015154e-39
2020-05-08,1.391288820509162e-39
2020-05-11,1.6697885172133628e-39
2020-05-12,2.004036581848779e-39
2020-05-18,2.405192382141025e-39
2020-05-21,2.8866490998744357e-39
2020-05-25,3.464480882143968e-39
2020-05-27,4.1579795006130014e-39
2020-06-02,4.990298435943208e-39
2020-06-03,5.989225891110292e-39
2020-06-27,7.18811254180352e-39
2020-06-29,8.626984998232317e-39
2020-07-03,1.0353882152915063e-38
2020-07-07,1.2426459030405248e-38
2020-08-10,1.4913911685856416e-38
2020-08-19,1.7899287418024096e-38
2020-08-21,2.1482257426592634e-38
2020-08-25,2.57824444831077e-38
2020-08-26,3.0943416714746855e-38
2020-08-31,3.7137480839329496e-38
2020-09-03,4.457143488082481e-38
2020-09-07,5.349347242831115e-38
2020-09-10,6.420146894731365e-38
2020-09-14,7.705292679432346e-38
