date,fit
2020-01-13,1.846485804974321e-31
2020-01-14,2.1016550593633397e-31
2020-01-29,2.392086620242905e-31
2020-01-30,2.722653450313835e-31
2020-01-31,3.0989019159151456e-31
2020-02-02,3.527144845906025e-31
2020-02-05,4.014567450524655e-31
2020-02-23,4.569347877368525e-31
2020-02-27,5.200794427226181e-31
2020-02-28,5.919501732016064e-31
2020-03-01,6.737528515240576e-31
2020-03-02,7.668599917483281e-31
2020-03-03,8.728337781636054e-31
2020-03-04,9.9345227616644e-31
2020-03-05,1.1307392652662504e-30
2020-03-06,1.286998194768494e-30
2020-03-07,1.4648508318558497e-30
2020-03-08,1.6672812505186075e-30
2020-03-09,1.897685899395689e-30
2020-03-10,2.159930588582502e-30
2020-03-11,2.458415351550012e-30
2020-03-12,2.798148270451199e-30
2020-03-13,3.184829503481746e-30
2020-03-14,3.62494692413578e-30
2020-03-15,4.1258849770250396e-30
2020-03-16,4.6960485766834606e-30
2020-03-17,5.345004128174199e-30
2020-03-18,6.083640035592619e-30
2020-03-19,6.924349391533083e-30
2020-03-20,7.881237912748183e-30
2020-03-21,8.970360610816469e-30
2020-03-22,1.0209991168764082e-29
2020-03-23,1.162092854333449e-29
2020-03-24,1.322684593718739e-29
2020-03-25,1.50546879962045e-29
2020-03-26,1.7135122896219473e-29
2020-03-28,1.950305690443858e-29
2020-03-29,2.2198220049048515e-29
2020-03-30,2.5265832723578584e-29
2020-04-01,2.87573644105405e-29
2020-04-02,3.273139725447724e-29
2020-04-03,3.7254608973752234e-29
2020-04-06,4.2402891602721053e-29
2020-04-07,4.826262483492708e-29
2020-04-09,5.493212533193012e-29
2020-04-11,6.252329631477321e-29
2020-04-13,7.116350511551525e-29
2020-04-16,8.099772019104657e-29
2020-04-17,9.219094345476246e-29
2020-04-18,1.049309787365929e-28
2020-04-20,1.194315828216044e-28
2020-04-21,1.3593605193639024e-28
2020-04-23,1.547213038585831e-28
2020-04-27,1.7610252414055446e-28
2020-05-04,2.0043845440328096e-28
2020-05-08,2.2813741142920882e-28
2020-05-11,2.5966413804460335e-28
2020-05-12,2.955476007378517e-28
2020-05-18,3.3638986484493233e-28
2020-05-21,3.8287619621301886e-28
2020-05-25,4.357865588314515e-28
2020-05-27,4.960087013414057e-28
2020-06-02,5.645530519943003e-28
2020-06-03,6.425696719717465e-28
2020-06-27,7.313675515158558e-28
2020-06-29,8.324365726271332e-28
2020-07-03,9.474725068277592e-28
2020-07-07,1.0784054674115975e-27
2020-08-10,1.2274322935627389e-27
2020-08-19,1.3970534096946137e-27
2020-08-21,1.5901147784487308e-27
2020-08-25,1.809855651255151e-27
2020-08-26,2.0599629176302377e-27
2020-08-31,2.3446329651034785e-27
2020-09-03,2.668642087680887e-27
2020-09-07,3.0374266241827293e-27
2020-09-10,3.4571741710450216e-27
2020-09-14,3.934927399985117e-27
2020-09-15,4.478702222420368e-27
2020-09-16,5.097622283244379e-27
2020-09-17,5.802072040544521e-27
2020-09-18,6.603870999685563e-27
2020-09-19,7.516472025120668e-27
2020-09-20,8.555187057274751e-27
2020-09-21,9.737444021656745e-27
2020-09-22,1.1083079240712963e-26
2020-09-23,1.2614670254610018e-26
2020-09-24,1.4357914635130417e-26
2020-09-25,1.6342061148554682e-26
2020-09-26,1.8600400501731808e-26
2020-09-27,2.1170823905246707e-26
2020-09-28,2.4096458825455664e-26
2020-09-29,2.74263925922589e-26
2020-09-30,3.121649600355729e-26
2020-10-01,3.553036074511498e-26
2020-10-02,4.044036635419109e-26
2020-10-04,4.602889462882963e-26
2020-10-05,5.238971185859031e-26
2020-10-06,5.962954206827728e-26
2020-10-07,6.786985767110021e-26
2020-10-08,7.724891757547045e-26
2020-10-09,8.792408694151091e-26
2020-10-10,1.0007447750896649e-25
2020-10-11,1.1390395279685733e-25
2020-10-12,1.296445485971801e-25
2020-10-13,1.4756036615289828e-25
2020-10-14,1.679520033413192e-25
2020-10-15,1.911615982108232e-25
2020-10-16,2.175785694931707e-25
2020-10-17,2.4764615040770355e-25
2020-10-18,2.818688253839239e-25
2020-10-19,3.2082079447838694e-25
2020-10-20,3.651556075048435e-25
2020-10-21,4.1561712952248525e-25
2020-10-22,4.730520216650934e-25
2020-10-23,5.38423946718792e-25
2020-10-24,6.128297377946296e-25
2020-10-25,6.97517801379634e-25
2020-10-26,7.939090635391524e-25
2020-10-27,9.036208107132799e-25
2020-10-28,1.0284938251166128e-24
2020-10-29,1.17062327002852e-24
2020-10-30,1.3323938431782816e-24
2020-10-31,1.5165197880409067e-24
2020-11-02,1.72609043436709e-24
2020-11-03,1.964622032042474e-24
2020-11-04,2.236116747962854e-24
2020-11-05,2.5451298157954626e-24
2020-11-06,2.8968459652888625e-24
2020-11-07,3.2971664134890225e-24
2020-11-08,3.752807877430962e-24
2020-11-09,4.271415269575313e-24
2020-11-10,4.861689966833815e-24
2020-11-11,5.5335358053263625e-24
2020-11-12,6.298225250420528e-24
2020-11-13,7.16858853011341e-24
2020-11-14,8.159228905101915e-24
2020-11-15,9.286767687417732e-24
2020-11-16,1.0570123118636567e-23
2020-11-17,1.203082778677786e-23
2020-11-18,1.3693389907626381e-23
2020-11-19,1.5585704532181824e-23
2020-11-20,1.773952157961897e-23
2020-11-21,2.0190978548578571e-23
2020-11-22,2.2981206844807917e-23
2020-11-23,2.6157021898328462e-23
2020-11-24,2.9771708649157037e-23
2020-11-25,3.3885915580738465e-23
2020-11-26,3.8568672301495665e-23
2020-11-27,4.3898547747835164e-23
2020-11-28,4.996496844134868e-23
2020-11-29,5.68697189183918e-23
2020-11-30,6.472864950677017e-23
2020-12-01,7.367362010321588e-23
2020-12-02,8.385471256503358e-23
2020-12-03,9.544274883619391e-23
2020-12-04,1.0863215705788738e-22
2020-12-05,1.2364423375214467e-22
2020-12-06,1.407308568125776e-22
2020-12-07,1.6017871160011577e-22
2020-12-08,1.8231410105065294e-22
2020-12-09,2.0750842050026623e-22
2020-12-10,2.361843890865664e-22
2020-12-11,2.688231422788138e-22
2020-12-12,3.0597230453774165e-22
2020-12-13,3.4825517755103897e-22
2020-12-14,3.963811982079076e-22
2020-12-15,4.511578417802877e-22
2020-12-16,5.135041700264644e-22
2020-12-17,5.844662515319432e-22
2020-12-18,6.652347130154718e-22
2020-12-19,7.571647160821412e-22
2020-12-20,8.617986946006107e-22
2020-12-21,9.808922342001342e-22
2020-12-22,1.116443528102612e-21
2020-12-23,1.2707269035100574e-21
2020-12-24,1.446330981064955e-21
2020-12-25,1.646202107636229e-21
2020-12-26,1.8736937911615106e-21
2020-12-27,2.132622966980799e-21
2020-12-28,2.4273340397176705e-21
2020-12-29,2.7627717752254293e-21
2020-12-30,3.144564265604798e-21
2020-12-31,3.579117359309132e-21
2021-01-01,4.073722140718948e-21
2021-01-02,4.6366772625157e-21
2021-01-03,5.277428183390015e-21
2021-01-04,6.006725647264033e-21
2021-01-05,6.83680606304772e-21
2021-01-06,7.781596811403607e-21
2021-01-07,8.856949923229626e-21
2021-01-08,1.0080908050599477e-20
2021-01-09,1.147400719271365e-20
2021-01-10,1.3059621256104474e-20
2021-01-11,1.4864354230246946e-20
