date,fit
2020-01-13,3.912551158376832e-23
2020-01-14,4.2634348417422014e-23
2020-01-29,4.6457863204840796e-23
2020-01-30,5.0624276755165286e-23
2020-01-31,5.516434076366494e-23
2020-02-02,6.011156478554987e-23
2020-02-05,6.550246356514822e-23
2020-02-23,7.13768265459452e-23
2020-02-27,7.777801155070883e-23
2020-02-28,8.475326479929936e-23
2020-03-01,9.235406962618271e-23
2020-03-02,1.0063652647146541e-22
2020-03-03,1.09661766950123e-22
2020-03-04,1.1949640505560332e-22
2020-03-05,1.3021302882806324e-22
2020-03-06,1.4189073611619154e-22
2020-03-07,1.5461571838697251e-22
2020-03-08,1.6848189689243408e-22
2020-03-09,1.835916158888056e-22
2020-03-10,2.0005639802465986e-22
2020-03-11,2.179977674734425e-22
2020-03-12,2.37548146885794e-22
2020-03-13,2.58851834781976e-22
2020-03-14,2.820660705983472e-22
2020-03-15,3.073621952488947e-22
2020-03-16,3.3492691576770337e-22
2020-03-17,3.6496368336655036e-22
2020-03-18,3.97694195078856e-22
2020-03-19,4.333600300733752e-22
2020-03-20,4.722244327150922e-22
2020-03-21,5.145742555337466e-22
2020-03-22,5.60722076440855e-22
2020-03-23,6.110085058220032e-22
2020-03-24,6.658047005328016e-22
2020-03-25,7.2551510335392325e-22
2020-03-26,7.905804281246853e-22
2020-03-28,8.61480912588138e-22
2020-03-29,9.387398629562821e-22
2020-03-30,1.0229275163575104e-21
2020-04-01,1.11466524967426e-21
2020-04-02,1.2146301658358444e-21
2020-04-03,1.3235600914171838e-21
2020-04-06,1.442259022429883e-21
2020-04-07,1.5716030585004765e-21
2020-04-09,1.7125468692348657e-21
2020-04-11,1.866130740496566e-21
2020-04-13,2.033488252605987e-21
2020-04-16,2.2158546471327103e-21
2020-04-17,2.4145759440347437e-21
2020-04-18,2.6311188764368697e-21
2020-04-20,2.86708171637564e-21
2020-04-21,3.1242060714137634e-21
2020-04-23,3.40438973919356e-21
2020-04-27,3.709700714806485e-21
2020-05-04,4.042392454365578e-21
2020-05-08,4.404920507438912e-21
2020-05-11,4.79996064110528e-21
2020-05-12,5.2304285894038905e-21
2020-05-18,5.699501573944954e-21
2020-05-21,6.2106417545227316e-21
2020-05-25,6.767621782815517e-21
2020-05-27,7.374552647781631e-21
2020-06-02,8.035914018273962e-21
2020-06-03,8.756587306826925e-21
2020-06-27,9.541891698656157e-21
2020-06-29,1.0397623411794097e-20
2020-07-03,1.1330098478136713e-20
2020-07-07,1.2346199361160127e-20
2020-08-10,1.3453425754387375e-20
2020-08-19,1.4659949935540926e-20
2020-08-21,1.5974677084940832e-20
2020-08-25,1.7407311013352343e-20
2020-08-26,1.896842578440752e-20
2020-08-31,2.0669543760239118e-20
2020-09-03,2.252322064636659e-20
2020-09-07,2.4543138163541253e-20
2020-09-10,2.6744205030547086e-20
2020-09-14,2.9142667003294635e-20
2020-09-15,3.1756226782395056e-20
2020-09-16,3.460417467422902e-20
2020-09-17,3.7707530969907314e-20
2020-09-18,4.1089201092994947e-20
2020-09-19,4.477414466112723e-20
2020-09-20,4.87895597093353e-20
2020-09-21,5.31650834348032e-20
2020-09-22,5.793301094473258e-20
2020-09-23,6.312853362185088e-20
2020-09-24,6.878999886691598e-20
2020-09-25,7.495919313532697e-20
2020-09-26,8.168165035690337e-20
2020-09-27,8.900698801523134e-20
2020-09-28,9.698927336712323e-20
2020-09-29,1.0568742250521796e-19
2020-09-30,1.151656352091266e-19
2020-10-01,1.254938687947177e-19
2020-10-02,1.36748354458933e-19
2020-10-04,1.4901215993121867e-19
2020-10-05,1.6237580258441457e-19
2020-10-06,1.7693791753037208e-19
2020-10-07,1.928059856314449e-19
2020-10-08,2.1009712680116517e-19
2020-10-09,2.289389644493807e-19
2020-10-10,2.494705674521587e-19
2020-10-11,2.7184347659903103e-19
2020-10-12,2.9622282309363057e-19
2020-10-13,3.2278854736318704e-19
2020-10-14,3.517367271727873e-19
