date,fit
2020-01-13,1.991366968968234e-40
2020-01-14,2.355329164627601e-40
2020-01-29,2.785812740792613e-40
2020-01-30,3.294975812006985e-40
2020-01-31,3.897198631743681e-40
2020-02-02,4.6094897327982e-40
2020-02-23,5.451966297972815e-40
2020-02-27,6.448422328123384e-40
2020-02-28,7.627000654296224e-40
2020-03-01,9.020987773541931e-40
2020-03-02,1.066975395689174e-39
2020-03-03,1.261986518089544e-39
2020-03-04,1.4926398286917434e-39
2020-03-05,1.765449651213177e-39
2020-03-06,2.088120932496141e-39
2020-03-07,2.469766852729191e-39
2020-03-08,2.9211662082943685e-39
2020-03-09,3.4550678364847426e-39
2020-03-10,4.086550679936037e-39
2020-03-11,4.8334496600438705e-39
2020-03-12,5.71685938727757e-39
2020-03-13,6.761729934642065e-39
2020-03-14,7.997571500671e-39
2020-03-15,9.459287863695179e-39
2020-03-16,1.1188162166570805e-38
2020-03-17,1.3233022873308343e-38
2020-03-18,1.5651622827627624e-38
2020-03-19,1.8512270362083387e-38
2020-03-20,2.1895758525048486e-38
2020-03-21,2.5897646912567654e-38
2020-03-22,3.0630960550682697e-38
2020-03-23,3.622938205255093e-38
2020-03-24,4.285102720621103e-38
2020-03-25,5.068291062662978e-38
2020-03-26,5.994622759509052e-38
2020-03-28,7.090260126051679e-38
2020-03-29,8.386147164195574e-38
2020-03-30,9.918883511923902e-38
2020-04-01,1.1731758124060032e-37
2020-04-02,1.3875971878890882e-37
2020-04-03,1.6412083640634847e-37
2020-04-06,1.9411720618788107e-37
2020-04-07,2.2959601329896273e-37
2020-04-09,2.7155928296102005e-37
2020-04-11,3.211921805727429e-37
2020-04-13,3.798964842453325e-37
2020-04-16,4.4933017511389445e-37
2020-04-17,5.314542635711711e-37
2020-04-18,6.285881739333154e-37
2020-04-20,7.434752517624803e-37
2020-04-21,8.793602439646207e-37
2020-04-23,1.0400809399269257e-36
2020-04-27,1.230176561908341e-36
2020-05-04,1.4550159659448519e-36
2020-05-08,1.720949274037787e-36
2020-05-11,2.0354872201611558e-36
2020-05-12,2.407513275343849e-36
2020-05-18,2.8475345428590075e-36
2020-05-21,3.3679785095337356e-36
2020-05-25,3.983544034304124e-36
2020-05-27,4.7116164869582444e-36
2020-06-02,5.5727587617980714e-36
2020-06-03,6.591292033882376e-36
2020-06-27,7.795982660104265e-36
2020-06-29,9.220854625196685e-36
2020-07-03,1.0906150478517451e-35
2020-07-07,1.2899467901277209e-35
2020-08-10,1.525710400418943e-35
2020-08-19,1.8045645322440138e-35
2020-08-21,2.1343848414082502e-35
2020-08-25,2.524486417544923e-35
2020-08-26,2.985886869475625e-35
2020-08-31,3.5316174946892643e-35
2020-09-03,4.1770913212748867e-35
2020-09-07,4.940538416889039e-35
2020-09-10,5.843520759155194e-35
2020-09-14,6.911541208939578e-35
2020-09-15,8.174763785689942e-35
2020-09-16,9.668865587518037e-35
2020-09-17,1.143604441673789e-34
2020-09-18,1.3526210569152353e-34
2020-09-19,1.5998396446700753e-34
2020-09-20,1.8922423805047036e-34
2020-09-21,2.238087572405706e-34
2020-09-22,2.647142899537487e-34
2020-09-23,3.130961280053739e-34
2020-09-24,3.7032071592766636e-34
2020-09-25,4.380042433575784e-34
2020-09-26,5.180582909564201e-34
2020-09-27,6.127438190355135e-34
2020-09-28,7.247350236844588e-34
2020-09-29,8.571948638856382e-34
2020-09-30,1.0138643927215851e-33
2020-10-01,1.1991684156496091e-33
2020-10-02,1.4183404599420433e-33
2020-10-04,1.6775705847946416e-33
2020-10-05,1.9841802066925964e-33
2020-10-06,2.3468288776132873e-33
2020-10-07,2.775758856087028e-33
2020-10-08,3.2830843785173864e-33
2020-10-09,3.883133800628303e-33
2020-10-10,4.592854272113234e-33
2020-10-11,5.432290373681163e-33
2020-10-12,6.425150234608073e-33
2020-10-13,7.599475119609387e-33
2020-10-14,8.988431396123728e-33
2020-10-15,1.0631247249477862e-32
2020-10-16,1.257432060150901e-32
2020-10-17,1.4872529523504566e-32
2020-10-18,1.759078215334887e-32
2020-10-19,2.0805849891072602e-32
2020-10-20,2.4608535647599677e-32
2020-10-21,2.91062383843795e-32
2020-10-22,3.4425986373999145e-32
2020-10-23,4.071802484991707e-32
2020-10-24,4.8160059371040806e-32
2020-10-25,5.696227474616644e-32
2020-10-26,6.737327126736944e-32
2020-10-27,7.968708590894134e-32
2020-10-28,9.425149679105113e-32
2020-10-29,1.1147784545044783e-31
2020-10-30,1.3185265432785876e-31
2020-10-31,1.5595136758388271e-31
2020-11-02,1.8445460332416405e-31
2020-11-03,2.18167376244224e-31
2020-11-04,2.5804183359762293e-31
2020-11-05,3.052041466176187e-31
2020-11-06,3.609863168847271e-31
2020-11-07,4.269637959449662e-31
2020-11-08,5.04999980666712e-31
2020-11-09,5.972988410151933e-31
2020-11-10,7.06467166606795e-31
2020-11-11,8.355881900677214e-31
2020-11-12,9.883086665360181e-31
2020-11-13,1.1689418686866002e-30
2020-11-14,1.3825894061597024e-30
2020-11-15,1.635285309929736e-30
2020-11-16,1.9341664509782445e-30
2020-11-17,2.287674106392186e-30
2020-11-18,2.7057923657037307e-30
2020-11-19,3.200330110763413e-30
2020-11-20,3.785254533082089e-30
