date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56705.089673328344,11809.839720559748,13857.67018511839,164.59996048063286,68514.92939388809,0.17236885194270157,0.20225767300220807,0.0024023955353490605,0.8276311480572985
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56534.96239465388,12203.105259467338,14229.536683433633,176.49229957780298,68738.06765412122,0.1775305253105365,0.2070110081510343,0.002567606358472041,0.8224694746894635
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56341.9255801525,12609.46647009882,14611.382109715985,189.24385959330814,68951.39205025132,0.18287471935170102,0.2119084426760711,0.0027445980997075226,0.8171252806482989
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56123.088385242874,13029.359435967584,15003.474245558635,202.91671919648937,69152.44782121046,0.18841501416774456,0.21696230167223038,0.0029343389220453696,0.8115849858322555
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,55875.251758377875,13463.234762089593,15406.088058394962,217.57744223751246,69338.48652046747,0.19416683919276906,0.22218667916622845,0.003137902962062599,0.8058331608072309
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55594.89220251454,13911.558058546792,15819.505894328448,233.29740180146322,69506.45026106133,0.2001477273878318,0.22759766661815556,0.003356485634429821,0.7998522726121682
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55278.15001374836,14374.810440153145,16244.0176761371,250.15312767533544,69652.9604539015,0.20637759467046404,0.23321360025878438,0.0035914213271795474,0.7936224053295361
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,54920.82402125717,14853.489042759387,16679.921106591304,268.2266789194915,69774.31306401656,0.2128790437410914,0.23905532529267332,0.003844203792782579,0.7871209562589085
2021-12-01,0.9934713997514101,0.004643383141620955,0.004643383141620955,0.0,57620.857,57244.67345866584,267.5557159995518,267.5557159995518,0.0,54518.3752957086,15348.107556750692,17127.521877227602,287.606043357393,69866.4828524593,0.21967768993269765,0.2451464733582866,0.0041165095424188685,0.7803223100673022
2021-12-02,0.9925161075164196,0.00571593186218803,0.00571593186218803,0.0,57435.143,57005.30456500893,328.29536388302574,328.29536388302574,0.0,54065.94275350775,15859.196778309672,17587.1338827249,308.3855659284447,69925.13953181742,0.22680250457124082,0.2515137474230192,0.0044102245343124805,0.7731974954287593
2021-12-03,0.9907517995310048,0.007471754518816392,0.007471754518816392,0.0,56950.714,56424.022380075585,425.52175467932,425.52175467932,0.0,53558.37402543397,16387.305179036368,18059.079441033362,330.6664079893107,69945.67920447033,0.23428616842981534,0.2581872053632039,0.004727474402281268,0.7657138315701848
2021-12-04,0.9866199249073269,0.011750181748063292,0.011203733660631598,0.0,56739.714,55980.5323659432,666.7019518331313,635.6966436364099,0.0,52990.27532526231,16932.999494536478,18543.689519410436,354.5570397997284,69923.27481979878,0.24216542400473923,0.2652005296834265,0.005070658385401244,0.7578345759952608
