date,fit
2020-01-13,4.1776168854246725e-38
2020-01-14,4.892511771388976e-38
2020-01-29,5.729743078330753e-38
2020-01-30,6.710245632042456e-38
2020-01-31,7.858536731364697e-38
2020-02-02,9.20332919905508e-38
2020-02-23,1.0778249341015774e-37
2020-02-27,1.2622677766327692e-37
2020-02-28,1.4782734092652309e-37
2020-03-01,1.731243015939276e-37
2020-03-02,2.0275020584509236e-37
2020-03-03,2.3744584435435026e-37
2020-03-04,2.7807877563501393e-37
2020-03-05,3.256650191917823e-37
2020-03-06,3.813944609148725e-37
2020-03-07,4.466606059734177e-37
2020-03-08,5.230954231741466e-37
2020-03-09,6.126101520625711e-37
2020-03-10,7.174430931413284e-37
2020-03-11,8.402155761917958e-37
2020-03-12,9.839975061774617e-37
2020-03-13,1.1523841256930484e-36
2020-03-14,1.3495859133913617e-36
2020-03-15,1.5805338662826596e-36
2020-03-16,1.851002798472453e-36
2020-03-17,2.1677557394015792e-36
2020-03-18,2.5387130422420526e-36
2020-03-19,2.9731504309747984e-36
2020-03-20,3.481930938283186e-36
2020-03-21,4.0777765338293405e-36
2020-03-22,4.7755862349320535e-36
2020-03-23,5.5928086539493966e-36
2020-03-24,6.549878297849708e-36
2020-03-25,7.67072652956708e-36
2020-03-26,8.983379967643359e-36
2020-03-28,1.052066128703595e-35
2020-03-29,1.2321009944497888e-35
2020-03-30,1.442944335062662e-35
2020-04-01,1.6898682522524977e-35
2020-04-02,1.9790470363826608e-35
2020-04-03,2.3177115535452856e-35
2020-04-06,2.714330052132542e-35
2020-04-07,3.1788199099408726e-35
2020-04-09,3.72279561650862e-35
2020-04-11,4.359859191442393e-35
2020-04-13,5.105940300593643e-35
2020-04-16,5.979694574631716e-35
2020-04-17,7.002970089901505e-35
2020-04-18,8.201353675839794e-35
2020-04-20,9.604810709273918e-35
2020-04-21,1.1248434393549702e-34
2020-04-23,1.3173323258086216e-34
2020-04-27,1.5427608820081474e-34
2020-05-04,1.8067659104877483e-34
2020-05-08,2.1159488118803516e-34
2020-05-11,2.478040651812614e-34
2020-05-12,2.9020954748800963e-34
2020-05-18,3.3987166994855274e-34
2020-05-21,3.980322254504355e-34
2020-05-25,4.661455087474942e-34
2020-05-27,5.459146808516845e-34
2020-06-02,6.39334356283227e-34
2020-06-03,7.487404780659086e-34
2020-06-27,8.768687275833062e-34
2020-06-29,1.026922929824402e-33
2020-07-03,1.2026551644800737e-33
2020-07-07,1.4084595860547349e-33
2020-08-10,1.649482298948973e-33
2020-08-19,1.9317500349209833e-33
2020-08-21,2.2623208504844093e-33
2020-08-25,2.649460612405711e-33
2020-08-26,3.1028496842904473e-33
2020-08-31,3.6338249824213825e-33
2020-09-03,4.25566345341327e-33
2020-09-07,4.9839140619946424e-33
2020-09-10,5.836786590214283e-33
2020-09-14,6.83560696993061e-33
2020-09-15,8.005350534093886e-33
2020-09-16,9.375266520679995e-33
2020-09-17,1.0979609444888843e-32
2020-09-18,1.2858495627444686e-32
2020-09-19,1.5058906296342129e-32
2020-09-20,1.7635862344425576e-32
2020-09-21,2.0653800117414692e-32
2020-09-22,2.4188182633720112e-32
2020-09-23,2.8327386524327535e-32
2020-09-24,3.317491187535485e-32
2020-09-25,3.885197023002414e-32
2020-09-26,4.550051546259114e-32
2020-09-27,5.328679331071878e-32
2020-09-28,6.2405498321745e-32
2020-09-29,7.308464215657616e-32
2020-09-30,8.559125498231187e-32
2020-10-01,1.0023806251595708e-31
2020-10-02,1.1739130567754089e-31
2020-10-04,1.374798983817556e-31
2020-10-05,1.610061524571142e-31
2020-10-06,1.8855833786740446e-31
2020-10-07,2.208253923016298e-31
2020-10-08,2.5861414794322048e-31
2020-10-09,3.0286950617093223e-31
2020-10-10,3.5469806465640546e-31
2020-10-11,4.1539578764986356e-31
2020-10-12,4.864804113447943e-31
2020-10-13,5.69729394612165e-31
2020-10-14,6.672243640558199e-31
2020-10-15,7.814031647300712e-31
2020-10-16,9.151208180387863e-31
2020-10-17,1.0717209110578219e-30
2020-10-18,1.2551192023586008e-30
2020-10-19,1.4699015348822657e-30
2020-10-20,1.7214385041588513e-30
2020-10-21,2.016019749131032e-30
2020-10-22,2.3610112235013068e-30
2020-10-23,2.7650393801458875e-30
2020-10-24,3.238206874095075e-30
2020-10-25,3.792345177696291e-30
2020-10-26,4.441310424558702e-30
2020-10-27,5.201329879807099e-30
2020-10-28,6.091407700073624e-30
2020-10-29,7.133800129187797e-30
2020-10-30,8.354572011751035e-30
2020-10-31,9.784248540122825e-30
2020-11-02,1.1458578531640576e-29
2020-11-03,1.3419428321689596e-29
2020-11-04,1.5715828624266695e-29
2020-11-05,1.8405200536606734e-29
2020-11-06,2.1554791343909798e-29
2020-11-07,2.524335602621726e-29
2020-11-08,2.9563126513233664e-29
2020-11-09,3.462211792797131e-29
2020-11-10,4.054682948644723e-29
2020-11-11,4.748540758896779e-29
2020-11-12,5.561135019555813e-29
2020-11-13,6.512784511281026e-29
2020-11-14,7.627285067027662e-29
2020-11-15,8.932504582784115e-29
2020-11-16,1.046107984955033e-28
2020-11-17,1.2251232630720817e-28
2020-11-18,1.434772539074828e-28
2020-11-19,1.6802980572919674e-28
2020-11-20,1.967839141359486e-28
2020-11-21,2.304585706959236e-28
2020-11-22,2.698958044432232e-28
2020-11-23,3.160817366700047e-28
2020-11-24,3.70171238720914e-28
2020-11-25,4.335168093537633e-28
2020-11-26,5.07702393739887e-28
2020-11-27,5.945829897425491e-28
2020-11-28,6.96331031821588e-28
2020-11-29,8.154907123859527e-28
2020-11-30,9.550415988901948e-28
2020-12-01,1.1184731374096411e-27
2020-12-02,1.3098719056433352e-27
2020-12-03,1.5340237970912618e-27
2020-12-04,1.7965336915036128e-27
2020-12-05,2.103965603941401e-27
2020-12-06,2.4640068168516013e-27
2020-12-07,2.8856600992514604e-27
2020-12-08,3.379468819429593e-27
2020-12-09,3.957780580068804e-27
2020-12-10,4.635055967941587e-27
2020-12-11,5.428230138411967e-27
2020-12-12,6.3571362761018855e-27
2020-12-13,7.445001520284371e-27
2020-12-14,8.719027755532776e-27
2020-12-15,1.0211071790197116e-26
2020-12-16,1.1958441930454536e-26
2020-12-17,1.4004830868130902e-26
2020-12-18,1.6401408208995423e-26
2020-12-19,1.9208099960010618e-26
2020-12-20,2.2495086968898778e-26
2020-12-21,2.634455978424844e-26
2020-12-22,3.085277381614034e-26
2020-12-23,3.6132456186231313e-26
2020-12-24,4.2315624450173306e-26
2020-12-25,4.955688767403635e-26
2020-12-26,5.803731240759221e-26
2020-12-27,6.796895022245626e-26
2020-12-28,7.96001400254094e-26
2020-12-29,9.322171773033169e-26
2020-12-30,1.0917428856054255e-25
2020-12-31,1.278567438242174e-25
2021-01-01,1.4973623512340326e-25
2021-01-02,1.7535985540001172e-25
2021-01-03,2.0536831890136615e-25
2021-01-04,2.4051198213048986e-25
2021-01-05,2.8166960638227586e-25
2021-01-06,3.2987033101952267e-25
2021-01-07,3.863194069268833e-25
2021-01-08,4.524283336033219e-25
2021-01-09,5.298501534659329e-25
2021-01-10,6.2052078589317885e-25
2021-01-11,7.267074345581843e-25
2021-01-12,8.510652784692526e-25
2021-01-13,9.967038642673316e-25
2021-01-14,1.1672648599085444e-24
2021-01-15,1.367013113949228e-24
2021-01-16,1.6009432973554782e-24
2021-01-17,1.8749047943973162e-24
2021-01-18,2.19574796550307e-24
2021-01-19,2.5714954393514523e-24
2021-01-20,3.0115427173310866e-24
2021-01-21,3.526893106447506e-24
2021-01-22,4.130432855135058e-24
2021-01-23,4.8372533716972945e-24
2021-01-24,5.66502858239339e-24
2021-01-25,6.634456864944665e-24
2021-01-26,7.769778607933446e-24
2021-01-27,9.099382337577942e-24
2021-01-28,1.0656514567980422e-23
2021-01-29,1.2480111124532273e-23
2021-01-30,1.4615770727575776e-23
2021-01-31,1.7116895180616312e-23
2021-02-01,2.004602467329494e-23
2021-02-02,2.3476401588146e-23
2021-02-03,2.749380191385895e-23
2021-02-04,3.21986800592218e-23
2021-02-05,3.7708680698449515e-23
2021-02-06,4.4161580456164384e-23
2021-02-07,5.1718732988355516e-23
2021-02-08,6.05691036029817e-23
2021-02-09,7.093399430521084e-23
2021-02-10,8.307257741625198e-23
2021-02-11,9.728837613296756e-23
2021-02-12,1.1393685407355784e-22
2021-02-13,1.3343430358460068e-22
2021-02-14,1.5626825506005826e-22
2021-02-15,1.830096675554837e-22
2021-02-16,2.143272055216639e-22
2021-02-17,2.5100395864496567e-22
2021-02-18,2.9395702287116043e-22
2021-02-19,3.4426043223286444e-22
2021-02-20,4.0317201488702763e-22
2021-02-21,4.721648448931139e-22
2021-02-22,5.529640761782734e-22
2021-02-23,6.475900797165653e-22
2021-02-24,7.584089625599843e-22
2021-02-25,8.88191731941076e-22
2021-02-26,1.0401835838353423e-21
2021-02-27,1.2181850485321978e-21
2021-02-28,1.4266470222455376e-21
2021-03-01,1.6707820610131866e-21
2021-03-02,1.9566947197700235e-21
2021-03-03,2.2915341957012276e-21
2021-03-04,2.6836730926964504e-21
2021-03-05,3.142916776879729e-21
2021-03-06,3.6807485581140984e-21
2021-03-07,4.3106168282029114e-21
2021-03-08,5.048271335629222e-21
2021-03-09,5.912157005325965e-21
2021-03-10,6.923875150872457e-21
2021-03-11,8.108723611650083e-21
2021-03-12,9.496329320993955e-21
2021-03-13,1.112138912259924e-20
2021-03-14,1.3024537359170248e-20
2021-03-15,1.5253361927217085e-20
2021-03-16,1.7863594204277984e-20
2021-03-17,2.0920502602492938e-20
2021-03-18,2.450052459409899e-20
2021-03-19,2.869317801736365e-20
2021-03-20,3.360329945483755e-20
2021-03-21,3.93536656541898e-20
2021-03-22,4.6088063539808606e-20
2021-03-23,5.3974885580278624e-20
2021-03-24,6.321134041328976e-20
2021-03-25,7.402838401392946e-20
2021-03-26,8.6696494709384e-20
2021-03-27,1.015324364432966e-19
2021-03-28,1.1890717940406236e-19
2021-03-29,1.3925517607100867e-19
2021-03-30,1.6308522462442045e-19
2021-03-31,1.9099319135710616e-19
2021-04-01,2.236769102092519e-19
2021-04-02,2.6195363198687266e-19
2021-04-03,3.0678045957859057e-19
2021-04-04,3.59278280149856e-19
2021-04-05,4.207597927350084e-19
2021-04-06,4.927623320523686e-19
2021-04-07,5.770863092962165e-19
2021-04-08,6.758402311111274e-19
2021-04-09,7.914934224403661e-19
2021-04-10,9.26937771574234e-19
2021-04-11,1.0855600413226896e-18
2021-04-12,1.2713265544408255e-18
2021-04-13,1.488882370851687e-18
2021-04-14,1.7436674365760846e-18
2021-04-15,2.042052608653431e-18
2021-04-16,2.3914989573336314e-18
2021-04-17,2.8007443288639077e-18
2021-04-18,3.2800218338414367e-18
2021-04-19,3.841315724395505e-18
2021-04-20,4.498661058364647e-18
2021-04-21,5.2684946435199125e-18
2021-04-22,6.170066037135112e-18
2021-04-23,7.22591887787772e-18
2021-04-24,8.462454585642201e-18
2021-04-25,9.91059252454413e-18
2021-04-26,1.1606543136337109e-17
2021-04-27,1.359271337632263e-17
2021-04-28,1.5918767092022157e-17
2021-04-29,1.864286685919998e-17
2021-04-30,2.1833128327132707e-17
2021-05-01,2.556932343878256e-17
2021-05-02,2.9944875114602104e-17
2021-05-03,3.5069193276700065e-17
2021-05-04,4.1070410625250224e-17
2021-05-05,4.8098586574769034e-17
2021-05-06,5.6329459464138e-17
2021-05-07,6.596884086374479e-17
2021-05-08,7.725776185863634e-17
2021-05-09,9.047849998962286e-17
2021-05-10,1.0596163755495858e-16
2021-05-11,1.2409432776423384e-16
2021-05-12,1.4532997543823318e-16
2021-05-13,1.701995743190193e-16
2021-05-14,1.9932498447773458e-16
2021-05-15,2.3343448181943595e-16
2021-05-16,2.733809684976843e-16
2021-05-17,3.201632995871699e-16
2021-05-18,3.749512592842109e-16
2021-05-19,4.391148111607244e-16
2021-05-20,5.142583538693017e-16
2021-05-21,6.022608388573937e-16
2021-05-22,7.053227532272544e-16
2021-05-23,8.260211425399795e-16
2021-05-24,9.673740493995067e-16
2021-05-25,1.1329159790922735e-15
2021-05-26,1.326786279288069e-15
2021-05-27,1.553832643721312e-15
2021-05-28,1.8197323279447105e-15
2021-05-29,2.131134108134361e-15
2021-05-30,2.495824532602155e-15
2021-05-31,2.9229226231059853e-15
2021-06-01,3.4231078944309348e-15
2021-06-02,4.008887393831808e-15
2021-06-03,4.694908437613034e-15
2021-06-04,5.498324864770406e-15
2021-06-05,6.439225965804456e-15
2021-06-06,7.54113881199743e-15
2021-06-07,8.831616545810927e-15
2021-06-08,1.0342927342505987e-14
2021-06-09,1.2112861270352459e-14
2021-06-10,1.4185675224830162e-14
2021-06-11,1.661319956473873e-14
2021-06-12,1.945613412146467e-14
2021-06-13,2.2785565987895008e-14
2021-06-14,2.6684747039029528e-14
2021-06-15,3.125117563089248e-14
2021-06-16,3.659903453026708e-14
2021-06-17,4.286204603527205e-14
2021-06-18,5.01968156785792e-14
2021-06-19,5.878674812200359e-14
2021-06-20,6.884663315873689e-14
2021-06-21,8.06280164954318e-14
2021-06-22,9.442548960961934e-14
2021-06-23,1.1058405595927703e-13
2021-06-24,1.2950775773535093e-13
2021-06-25,1.51669778867712e-13
2021-06-26,1.776242769084826e-13
2021-06-27,2.0802023964694795e-13
2021-06-28,2.4361771293835495e-13
2021-06-29,2.8530680552066616e-13
2021-06-30,3.3412994603148735e-13
2021-07-01,3.913079487580485e-13
2021-07-02,4.58270539889893e-13
2021-07-03,5.366921075779741e-13
2021-07-04,6.285335697243178e-13
2021-07-05,7.360914063991339e-13
2021-07-06,8.620550829326429e-13
2021-07-07,1.0095742995361528e-12
2021-07-08,1.1823377490177506e-12
2021-07-09,1.3846653519157418e-12
2021-07-10,1.6216162753736966e-12
2021-07-11,1.8991154367504967e-12
2021-07-12,2.224101655166684e-12
2021-07-13,2.6047011554910404e-12
2021-07-14,3.0504307632051493e-12
2021-07-15,3.5724358709985664e-12
2021-07-16,4.183769127408938e-12
2021-07-17,4.899716816068591e-12
2021-07-18,5.738181086615142e-12
2021-07-19,6.7201275948846955e-12
2021-07-20,7.870109745553922e-12
2021-07-21,9.216882645829225e-12
2021-07-22,1.0794122121989413e-11
2021-07-23,1.2641266777668484e-11
2021-07-24,1.4804504149401047e-11
2021-07-25,1.7337925618082404e-11
2021-07-26,2.0304878954705715e-11
2021-07-27,2.37795523205528e-11
2021-07-28,2.7848829329490833e-11
2021-07-29,3.261446155789287e-11
2021-07-30,3.819561282541885e-11
2021-07-31,4.47318388659662e-11
2021-08-01,5.238657689494937e-11
2021-08-02,6.135123232894577e-11
2021-08-03,7.184996484542932e-11
2021-08-04,8.414529345720287e-11
2021-08-05,9.854466075545033e-11
2021-08-06,1.1540812045919165e-10
2021-08-07,1.3515734049699086e-10
2021-08-08,1.5828614674144287e-10
2021-08-09,1.853728710407136e-10
2021-08-10,2.1709481230754235e-10
2021-08-11,2.5424517226277476e-10
2021-08-12,2.977528893087745e-10
2021-08-13,3.4870586647534245e-10
2021-08-14,4.0837817424892195e-10
2021-08-15,4.782619084872013e-10
2021-08-16,5.601045000207616e-10
2021-08-17,6.559524088619951e-10
2021-08-18,7.682022955874234e-10
2021-08-19,8.99660949425084e-10
2021-08-20,1.0536154715384108e-09
2021-08-21,1.2339154684275928e-09
2021-08-22,1.445069310680104e-09
2021-08-23,1.692356864003899e-09
2021-08-24,1.9819615113630513e-09
2021-08-25,2.3211247674065037e-09
2021-08-26,2.7183273512965262e-09
2021-08-27,3.183501245631424e-09
2021-08-28,3.72827804395827e-09
2021-08-29,4.366279796761457e-09
2021-08-30,5.113459628479178e-09
2021-08-31,5.988500642615043e-09
2021-09-01,7.013283089495481e-09
2021-09-02,8.213431478116876e-09
2021-09-03,9.618955312513933e-09
2021-09-04,1.1264999474141727e-08
2021-09-05,1.3192723013441575e-08
2021-09-06,1.5450328324603465e-08
2021-09-07,1.8094266437839032e-08
2021-09-08,2.1190648567254853e-08
2021-09-09,2.4816899209791682e-08
2021-09-10,2.90636921306162e-08
2021-09-11,3.403721764385832e-08
2021-09-12,3.986183788153115e-08
2021-09-13,4.668319644500693e-08
2021-09-14,5.4671860195108894e-08
2021-09-15,6.402758424283256e-08
2021-09-16,7.498430678560334e-08
2021-09-17,8.781599868348343e-08
2021-09-18,1.028435140421241e-07
2021-09-19,1.2044261309895845e-07
2021-09-20,1.4105335802193084e-07
