date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,57322.428872426615,289.74222114895787,290.36924382794865,1.610232739811438,57612.17109357558,0.0050291842096759215,0.005040067720348907,2.7949523672628918e-05,0.994970815790324
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,57216.851095620055,322.58889658751553,323.2421132986621,1.7864852282591488,57539.43999220757,0.005606396180275703,0.005617748684075445,3.1048012085294684e-05,0.9943936038197243
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,57093.285030811996,359.15924088968444,359.8365392709962,1.9820299214397281,57452.44427170168,0.006251417941265713,0.006263206793592147,3.4498617884147724e-05,0.9937485820587343
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56948.76573581957,399.875388399982,400.5738413017086,2.1989785011043557,57348.64112421955,0.0069727090400247705,0.0069848881063118646,3.8344038463636414e-05,0.9930272909599752
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,56779.87668209167,445.20732879360816,445.9230367774379,2.439673788984321,57225.08401088528,0.0077799331619840244,0.007792440054655315,4.263294377200476e-05,0.992220066838016
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,56582.69477223681,495.6783322040252,496.4062408135189,2.7067150468583194,57078.37310444084,0.00868417064545696,0.008696923437274654,4.742102655774066e-05,0.991315829354543
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,56352.73394107265,551.8709893710345,552.604677478455,3.0029860459087465,56904.60493044368,0.009698178030505687,0.009711071329884836,5.2772285293596055e-05,0.9903018219694943
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,56084.88966625646,614.4339365312513,615.1653715525788,3.331686208487199,56699.32360278771,0.010836706639319446,0.010849606881771218,5.8760598835845576e-05,0.9891632933606807
2021-12-01,0.9934713997514101,0.0042968827951206075,0.004643383141620955,0.0,57620.857,57244.67345866584,247.59006908340484,267.5557159995518,0.0,55773.38779657528,684.089342676915,684.8085978645676,3.696365158588259,56457.4771392522,0.012116895358069412,0.012129635126548237,6.547166727750136e-05,0.9878831046419305
2021-12-02,0.9925161075164196,0.005369431515687682,0.00571593186218803,0.0,57435.143,57005.30456500893,308.3940669322287,328.29536388302574,0.0,55411.742475743136,761.641245609049,762.3361739716395,4.100961054141152,56173.383721352184,0.013558756748341295,0.01357112788065616,7.300541257197449e-05,0.9864412432516587
2021-12-03,0.9907517995310048,0.007125254172316045,0.007471754518816392,0.0,56950.714,56424.022380075585,405.7883125448778,425.52175467932,0.0,54992.72961098276,847.9848330086832,848.6406916588559,4.549843115068672,55840.71444399144,0.01518578050893702,0.015197525678330054,8.147895599781752e-05,0.984814219491063
2021-12-04,0.9866199249073269,0.011203733660631598,0.011203733660631598,0.0,56739.714,55980.5323659432,635.6966436364099,635.6966436364099,0.0,54508.3842837007,944.1167756582707,944.7157935417791,5.047858806372678,55452.501059358976,0.017025684281537518,0.017036486641612624,9.103031801882499e-05,0.9829743157184625
2021-12-05,0.9842237843398439,0.012785918081145124,0.01278591808114512,0.0,56685.429,55791.14744730753,724.7752515885682,724.7752515885679,0.0,53950.03263297344,1051.146732090481,1051.6676130892433,5.600386185775025,55001.179365063916,0.0191113489606035,0.01912081932114441,0.00010182301998659183,0.9808886510393966
2021-12-06,0.9839620778194744,0.01310841422764525,0.013108414227645249,0.0,52053.571,51218.73987908354,682.3397706961423,682.3397706961422,0.0,53308.37086857323,1170.3101574634306,1170.727509777695,6.213391981214646,54478.681026036655,0.021481984060959768,0.02148964489830759,0.00011405180639827015,0.9785180159390403
2021-12-07,0.9853870939826472,0.012506169982177582,0.012506169982177582,0.0,55540.286,54728.68102050511,694.5962575747578,694.5962575747578,0.0,52573.60585370992,1302.9825645162023,1303.2662459997005,6.8934960253780835,53876.58841822613,0.02418457817710319,0.024189843571439152,0.00012794975011903417,0.9758154218228967
2021-12-08,0.9816794773430854,0.016823940822188185,0.016823940822188185,0.0,48686.857,47794.88833323754,819.1048009863387,819.1048009863387,0.0,51735.67262258482,1450.6954012199708,1450.8097689484325,7.648042743090189,53186.36802380479,0.027275699678734944,0.027277849999065344,0.00014379704851564843,0.972724300321265
2021-12-09,0.9764143409682019,0.022240375738613583,0.022240375738613583,0.0,52935.286,51686.772393653286,1177.3006504709713,1177.3006504709713,0.0,50784.54354726294,1615.153728401715,1615.0567791784026,8.48518046355534,52399.69727566466,0.030823722509401227,0.030821872322694954,0.00016193186038683484,0.9691762774905988
2021-12-10,0.9680165665528565,0.030416269491068126,0.030416269491068126,0.0,51664.286,50011.884747124815,1571.4348460396182,1571.4348460396182,0.0,49710.64074787175,1798.2559013946973,1797.898288113077,9.413949413939903,51508.89664926645,0.034911559330019284,0.03490461658216632,0.00018276356175984932,0.9650884406699808
2021-12-11,0.9626255572706187,0.036290020747720475,0.036290020747720475,0.0,50128.857,48255.31890496416,1819.1772605895128,1819.1772605895128,0.0,48505.35678011726,2002.1154829025513,2001.439389669204,10.444379344536197,50507.472263019816,0.039639985792130905,0.03962659978798034,0.00020678879533203812,0.960360014207869
2021-12-12,0.9568691639175678,0.04263883116238273,0.04263883116238273,0.0,49296.143,47169.95913677086,2101.929918333675,2101.929918333675,0.0,47161.677807113294,2229.0856400188736,2228.023496659283,11.5875978397594,49390.763447132165,0.045131629568854206,0.04511012467025657,0.00023461062415369943,0.9548683704311458
2021-12-13,0.9514982003178222,0.04762267880305693,0.04762267880305693,0.0,51739.143,49229.70145048644,2463.9565886344312,2463.9565886344312,0.0,45674.88803668011,2481.7863070190338,2480.2593210111236,12.855950484624938,48156.674343699146,0.0515356664645542,0.051503957754832845,0.00026696092825826583,0.9484643335354458
2021-12-14,0.9382228791663403,0.05889654435046299,0.05889654435046299,0.0,45902.857,43067.1106565008,2703.5196531134607,2703.5196531134607,0.0,44043.31480962214,2763.1344274664225,2761.050908433618,14.263134184380686,46806.449237088564,0.05903319889680856,0.058988685393503694,0.000304725831949646,0.9409668011031914
2021-12-15,0.9139867411599862,0.081159127985394,0.0815538388596786,0.0,50105.714,45795.9582523543,4066.5360553255477,4086.3133255051416,0.0,42269.05242191453,3076.3776247201436,3073.6310733243354,15.824345077009218,45345.430046634676,0.06784316791253936,0.06778259838231362,0.0003489733157395345,0.9321568320874606
2021-12-16,0.8954318320168418,0.09933624498604042,0.09947957325600122,0.0,42731.714,38263.336952239726,4244.808010577413,4250.932673217493,0.0,40358.58332572013,3425.131689505455,3421.5986188622787,17.55644263590295,43783.715015225585,0.07822843923395677,0.07814774551845209,0.00040098110975274207,0.9217715607660433
2021-12-17,0.867528899875254,0.1281258055299203,0.1282691337998811,0.0,37363.143,32413.606342671792,4787.182794004603,4792.537988651091,0.0,38323.203055274265,3813.422317268901,3808.959770808795,19.478131734852546,42136.62537254317,0.09050136985468661,0.09039546326106049,0.00046226131216347427,0.9094986301453134
2021-12-18,0.844855729211703,0.15277253056489415,0.15252114796057037,0.0,40627.571,34324.43612330524,6206.776832374908,6196.563767769579,0.0,36179.155900770354,4245.73157709572,4240.174302052976,21.61016464146336,40424.887477866076,0.10502766592536329,0.10489019429861388,0.0005345757524568403,0.8949723340746367
2021-12-19,0.8419891566107851,0.15689601618743101,0.15689601618743101,0.0,38105.143,32084.117217103358,5978.545132952373,5978.545132952373,0.0,33947.406684889786,4727.049648583832,4720.206878943423,23.97556512032127,38674.456333473616,0.12222666061093311,0.12204972807485796,0.0006199328288829719,0.877773339389067
2021-12-20,0.8420484109039702,0.15542058428712044,0.15567368476801133,0.0002531004808909137,36150.714,30440.65127674391,5618.565092276584,5627.714855374534,9.149763097949887,31653.01135695383,5262.932423877246,5254.58422056784,26.599877065991684,36915.943780831076,0.14256529523186862,0.14233915437091788,0.0007205525402225772,0.8574347047681314
2021-12-21,0.836930240517669,0.1565546909284019,0.15713979672137782,0.0005851057929759071,37967.286,31775.969803783126,5943.956725120241,5966.171604102414,22.214878982173055,29324.10181409762,5859.565639763598,5849.458729067597,29.511440350832874,35183.66745386121,0.16654220733093425,0.16625494589892878,0.0008387823807604275,0.8334577926690658
2021-12-22,0.8143537151602759,0.17561908346331725,0.1771620436624234,0.0005851057929759071,36168.857,29454.243071050754,6351.941516255787,6407.748623053949,21.16260775601719,26990.55925702561,6523.836280117705,6511.679323576913,32.74169686649631,33514.39553714331,0.19465773365619776,0.1942949953061261,0.0009769442754893004,0.8053422663438023
2021-12-23,0.8021916942391476,0.18694793762060438,0.18767710207669464,0.00033200531208499334,33743.143,27068.46905212383,6308.210992687133,6332.815293199504,11.202902722443557,24682.50265782189,7263.412072895063,7248.870293313094,36.32553006404783,31945.91473071695,0.22736591311035695,0.2269107131355074,0.0011370946917703924,0.7726340868896431
2021-12-24,0.7767117801337867,0.21469811941271613,0.21423838052758684,0.0017137960582690659,32079.143,24916.248264696304,6887.331674471597,6872.583645032873,54.977108826049694,22428.751675581367,8086.8299993153605,8069.5190776705995,40.301641659394186,30515.581674896726,0.26500658206256295,0.26443930067074195,0.0013206905930470217,0.7349934179374371
2021-12-25,0.6943790401170934,0.30054299225188713,0.29912539896062756,0.0017137960582690659,26598.429,18469.39159764266,7993.97144085937,7956.265686350926,45.58428277634961,20255.427977217383,9003.594836904367,8983.073983950122,44.712969572046084,29259.022814121752,0.30772028492212045,0.3070189336471783,0.0015281771320970277,0.6922797150778796
2021-12-26,0.5966980526789716,0.4004465987513437,0.3950234906765471,0.006280006103931166,28128.857,16784.434195985257,11264.105112412926,11111.559280881425,176.64939365660692,18184.834158886013,10024.288873884328,10000.052967768144,49.60715161052751,28209.12303277034,0.3553562747143604,0.35449712336506006,0.0017585499397800926,0.6446437252856396
2021-12-27,0.5519199129407876,0.4446188871342036,0.43982071234718223,0.005494069011099354,27701.429,15288.970282015409,12316.578534007154,12183.662235814892,152.19356263206896,16234.701913220271,11160.694061354567,11132.164728559324,55.03703991175671,27395.395974574836,0.4073930550853363,0.40635166357481683,0.0020089886622860122,0.5926069449146638
2021-12-28,0.5376725075361133,0.4561540603718044,0.451355885584783,0.005765292227806703,22851.286,12286.50824404488,10423.70689361737,10314.062429281154,131.74434157118813,14417.842768754701,12425.928013274484,12392.44351437055,61.061271689815705,26843.770782029183,0.4628980076671322,0.46165062334188867,0.002274690548717312,0.5371019923328678
2021-12-29,0.5072589740352832,0.48403664692412346,0.4844527703227512,0.0016311409421359627,26514.571,13449.754082445672,12834.024041471603,12845.057374869279,43.24900232127087,12742.178939640391,13834.595424107501,13795.399187983396,67.74490245760899,26576.774363747892,0.5205520893829242,0.5190772589318078,0.0025490265120366364,0.4794479106170758
2021-12-30,0.4585460648839607,0.5341683025881382,0.5345911655029001,0.0009285072019239341,27607.429,12659.277929513339,14747.013487752542,14758.687645648564,25.633696653103677,11211.089115853247,15402.956651951452,15357.184282108834,75.16010855955375,26614.0457678047,0.5787529181521351,0.5770330605159847,0.0028240767756729326,0.42124708184786486
2021-12-31,0.3657730640556303,0.6275745335045401,0.6266113950333004,0.00204328537121797,30135.429,11022.7282019609,18912.22779663419,18883.203205616977,61.57528123107778,9823.979805608287,17149.11541312392,17095.77996699682,83.3869666019338,26973.095218732207,0.6357859664994712,0.6338086092219845,0.003091486754698565,0.3642140335005289
2022-01-01,0.3167317920329967,0.6802883049871001,0.6786770783758737,0.0016112266112266113,28096.857,8899.167868104847,19113.96322399494,19068.692820304714,45.27040369022869,8576.987147400903,19093.227754775566,19031.203071546126,92.51431819796339,27670.21490217647,0.6900281700838449,0.687786601543495,0.003343462221924646,0.309971829916155
2022-01-02,,,,,,,,,,7463.7230423276205,21257.734717718842,21185.73654139346,102.64072936591906,28721.45776004646,0.7401342541634438,0.7376274811115016,0.003573660161104337,0.25986574583655625
2022-01-03,,,,,,,,,,6475.99732217428,23667.621375117316,23584.185987295554,113.87555494085403,30143.618697291597,0.7851619147917317,0.78239398607489,0.003777766567591493,0.21483808520826825
2022-01-04,,,,,,,,,,5604.468880482075,26350.70523713922,26254.16527750154,126.34011949444763,31955.174117621296,0.8246146661616355,0.8215935604313918,0.003953667065915904,0.1753853338383645
2022-01-05,,,,,,,,,,4839.198968958471,29337.95735065305,29226.414462202465,140.16902751570996,34177.156319611524,0.8584083788685004,0.8551447109551292,0.004101248980602819,0.14159162113149956
2022-01-06,,,,,,,,,,4170.0966271643565,32663.859800443828,32535.15369039093,155.51161700114818,36833.95642760819,0.88678662213873,0.8832923977182323,0.004221963429499727,0.11321337786126989
2022-01-07,,,,,,,,,,3587.2584474694863,36366.80373861482,36218.47719385241,172.53357215167472,39954.06218608431,0.9102154261370975,0.9065029989983604,0.004318298633768629,0.08978457386290249
2022-01-08,,,,,,,,,,3081.2126702622813,40489.532536658706,40318.791874311435,191.41871259172464,43570.74520692099,0.9292825345164661,0.9253638349042284,0.004393285257864232,0.0707174654835338
2022-01-09,,,,,,,,,,2643.0816758528836,45079.635175537915,44883.30554328125,212.37097843231314,47722.7168513908,0.9446158590659565,0.9405018931141008,0.0044501024343110915,0.05538414093404356
2022-01-10,,,,,,,,,,2264.6782447543565,50190.09556901376,49964.57043582846,235.61663261467294,52454.77381376812,0.9568260793041503,0.9525266587407142,0.004491805330267752,0.04317392069584966
2022-01-11,,,,,,,,,,1938.5504299945346,55879.904161107246,55621.0882558441,261.40670431751835,57818.45459110178,0.9664717702383406,0.9619954156367948,0.004521163807753323,0.03352822976165946
2022-01-12,,,,,,,,,,1657.988300487112,62214.73885740779,61917.98371883875,290.01969981422684,63872.72715789491,0.9740423123567508,0.969396274027505,0.0045405873949501355,0.02595768764324913
2022-01-13,,,,,,,,,,1417.0037500512537,69267.7231502744,68927.75434690563,321.7646100544084,70684.72690032565,0.9799531834925329,0.975143533398699,0.004552109404173507,0.020046816507467122
2022-01-14,,,,,,,,,,1210.2924092905491,77120.27018902729,76731.10514840377,356.98424744865116,78330.56259831783,0.9845489120830528,0.9795806720026238,0.00455740691253911,0.015451087916947253
2022-01-15,,,,,,,,,,1033.1846791455114,85863.02253829764,85417.87779220911,396.05894789029395,86896.20721744315,0.9881101291733004,0.9829874113891441,0.004557839295554328,0.011889870826699494
2022-01-16,,,,,,,,,,881.5911437275732,95596.89847224063,95088.08497431829,439.410677992255,96478.48961596821,0.9908623036364195,0.9855884493301624,0.004554493750278693,0.009137696363580515
2022-01-17,,,,,,,,,,751.946158055872,106434.25688206695,105853.06188569187,487.5075918928506,107186.20304012283,0.9929846739904165,0.987562381009691,0.004548230817639494,0.007015326009583504
