date,fit
2020-01-13,2.6268745662703564e-39
2020-01-14,3.092203437735028e-39
2020-01-29,3.6399614291124005e-39
2020-01-30,4.284750169972852e-39
2020-01-31,5.043757846510812e-39
2020-02-02,5.93721738842966e-39
2020-02-23,6.988945819803135e-39
2020-02-27,8.226979151434366e-39
2020-02-28,9.684319739087813e-39
2020-03-01,1.1399816029986618e-38
2020-03-02,1.3419198149046122e-38
2020-03-03,1.5796296930554438e-38
2020-03-04,1.85944788911239e-38
2020-03-05,2.188833539610551e-38
2020-03-06,2.576567104771679e-38
2020-03-07,3.032984429950123e-38
2020-03-08,3.5702522691079565e-38
2020-03-09,4.2026926149699845e-38
2020-03-10,4.947164481555413e-38
2020-03-11,5.823513316292792e-38
2020-03-12,6.855100021735476e-38
2020-03-13,8.069423689051237e-38
2020-03-14,9.498854643543963e-38
2020-03-15,1.1181497343063242e-37
2020-03-16,1.316220613165233e-37
2020-03-17,1.5493780925466595e-37
2020-03-18,1.8238374704454902e-37
2020-03-19,2.1469150329430502e-37
2020-03-20,2.527223085043285e-37
2020-03-21,2.9748995295917326e-37
2020-03-22,3.5018781141806717e-37
2020-03-23,4.122206550034436e-37
2020-03-24,4.8524209829966545e-37
2020-03-25,5.711986798921852e-37
2020-03-26,6.7238175140585195e-37
2020-03-28,7.914885582524957e-37
2020-03-29,9.316941403225034e-37
2020-03-30,1.0967359692828052e-36
2020-04-01,1.2910135786646903e-36
2020-04-02,1.519705842589041e-36
2020-04-03,1.7889090294371507e-36
2020-04-06,2.105799310575666e-36
2020-04-07,2.478824056143365e-36
2020-04-09,2.917927017287977e-36
2020-04-11,3.434813397553439e-36
2020-04-13,4.043261879448246e-36
2020-04-16,4.7594919239117845e-36
2020-04-17,5.602596133810764e-36
2020-04-18,6.59504920701564e-36
2020-04-20,7.763307046259084e-36
2020-04-21,9.13851199629933e-36
2020-04-23,1.0757323007950306e-35
2020-04-27,1.2662892858732164e-35
2020-05-04,1.490601847999032e-35
2020-05-08,1.7546495054847673e-35
2020-05-11,2.0654709983292472e-35
2020-05-12,2.431351920485406e-35
2020-05-18,2.862045589616086e-35
2020-05-21,3.369033042080319e-35
2020-05-25,3.965829083858747e-35
2020-05-27,4.668342555841495e-35
2020-06-02,5.495300417101115e-35
2020-06-03,6.468746950971917e-35
2020-06-27,7.614631401313237e-35
2020-06-29,8.963499703625697e-35
2020-07-03,1.0551308750551003e-34
