date,fit
2020-01-13,1.6308197586342875e-38
2020-01-14,1.9132420615306131e-38
2020-01-29,2.2445737284145374e-38
2020-01-30,2.6332847910829794e-38
2020-01-31,3.0893121055314225e-38
2020-02-02,3.6243133738140316e-38
2020-02-23,4.2519651569317457e-38
2020-02-27,4.988312497033413e-38
2020-02-28,5.852179086532154e-38
2020-03-01,6.865648469540019e-38
2020-03-02,8.054628576862084e-38
2020-03-03,9.449514026102015e-38
2020-03-04,1.1085963117654304e-37
2020-03-05,1.3005809389405154e-37
2020-03-06,1.525813103276207e-37
2020-03-07,1.7900505508145714e-37
2020-03-08,2.100048143243306e-37
2020-03-09,2.463730536510734e-37
2020-03-10,2.8903947635985855e-37
2020-03-11,3.39094790019941e-37
2020-03-12,3.978185888889027e-37
2020-03-13,4.667120649546202e-37
2020-03-14,5.475363838139609e-37
2020-03-15,6.423577064141752e-37
2020-03-16,7.536000075748002e-37
2020-03-17,8.841070415220575e-37
2020-03-18,1.0372150384981418e-36
2020-03-19,1.216837990832636e-36
2020-03-20,1.427567708695809e-36
2020-03-21,1.674791203319089e-36
2020-03-22,1.9648283984215036e-36
2020-03-23,2.3050936902419504e-36
2020-03-24,2.7042854862348456e-36
2020-03-25,3.172608567720611e-36
2020-03-26,3.722034960882923e-36
2020-03-28,4.366609984914637e-36
2020-03-29,5.122811301007615e-36
2020-03-30,6.00997014077134e-36
2020-04-01,7.05076548219903e-36
2020-04-02,8.271803806098152e-36
2020-04-03,9.704299253652214e-36
2020-04-06,1.1384871572389918e-35
2020-04-07,1.3356482248940667e-35
2020-04-09,1.566953275950004e-35
2020-04-11,1.83831530132511e-35
2020-04-13,2.1566712925994146e-35
2020-04-16,2.530159576526266e-35
2020-04-17,2.968327860001168e-35
2020-04-18,3.482377303867862e-35
2020-04-20,4.085448864967834e-35
2020-04-21,4.792959226367637e-35
2020-04-23,5.622994903352891e-35
2020-04-27,6.596774599957117e-35
2020-05-04,7.739191635527061e-35
2020-05-08,9.079450307700455e-35
2020-05-11,1.0651812459530716e-34
2020-05-12,1.2496473335702236e-34
2020-05-18,1.4660589117882305e-34
2020-05-21,1.7199482406712785e-34
2020-05-25,2.017805646691214e-34
2020-05-27,2.3672454388684447e-34
2020-06-02,2.7772005579589384e-34
2020-06-03,3.2581509346213404e-34
2020-06-27,3.822391394223182e-34
2020-06-29,4.484345956897566e-34
2020-07-03,5.260936567494188e-34
2020-07-07,6.172015681489796e-34
2020-08-10,7.2408737653152805e-34
2020-08-19,8.494834684634949e-34
2020-08-21,9.965954200851329e-34
2020-08-25,1.1691839431921135e-33
2020-08-26,1.3716610225857413e-33
2020-08-31,1.6092027023089548e-33
2020-09-03,1.8878814039906395e-33
2020-09-07,2.214821159832628e-33
2020-09-10,2.5983797285534365e-33
2020-09-14,3.0483622498295697e-33
2020-09-15,3.576271899011145e-33
2020-09-16,4.195603949751058e-33
2020-09-17,4.922190761847208e-33
2020-09-18,5.774606513432204e-33
2020-09-19,6.774642023922492e-33
2020-09-20,7.947861805915259e-33
2020-09-21,9.324257586285176e-33
2020-09-22,1.0939015002838975e-32
2020-09-23,1.283341307605471e-32
2020-09-24,1.5055879449649816e-32
2020-09-25,1.766322837572614e-32
2020-09-26,2.072211309186047e-32
2020-09-27,2.43107297181281e-32
2020-09-28,2.8520816231817174e-32
2020-09-29,3.3459997620824525e-32
2020-09-30,3.9254537166318206e-32
2020-10-01,4.6052564187357696e-32
2020-10-02,5.402786076026968e-32
2020-10-04,6.33843042149747e-32
2020-10-05,7.436107897447591e-32
2020-10-06,8.723879097093483e-32
2020-10-07,1.0234664094482356e-31
2020-10-08,1.200708400025702e-31
2020-10-09,1.4086448256465015e-31
2020-10-10,1.6525912909231052e-31
2020-10-11,1.9387839468912466e-31
2020-10-12,2.2745389095107807e-31
2020-10-13,2.6684392859626977e-31
2020-10-14,3.1305545898094753e-31
2020-10-15,3.6726981540602427e-31
2020-10-16,4.308729122547781e-31
2020-10-17,5.0549067396042205e-31
2020-10-18,5.930305994958304e-31
2020-10-19,6.957305249234224e-31
2020-10-20,8.162158305519797e-31
2020-10-21,9.575665551212905e-31
2020-10-22,1.1233961326954131e-30
2020-10-23,1.317943765063033e-30
2020-10-24,1.5461827910168668e-30
2020-10-25,1.8139478228210557e-30
2020-10-26,2.128083899933537e-30
2020-10-27,2.4966214728895697e-30
2020-10-28,2.9289816905658015e-30
2020-10-29,3.43621723870725e-30
2020-10-30,4.031294886417605e-30
2020-10-31,4.729426963520773e-30
