date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56705.08967532602,11809.839704641741,13857.67036809854,164.59995921978648,68514.92937996775,0.17236885174539313,0.2022576757139622,0.002402395517434655,0.8276311482546069
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56534.96239685944,12203.105243204218,14229.536868868821,176.49229824164652,68738.06764006366,0.17753052511024758,0.20701101089107724,0.002567606339558763,0.8224694748897524
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56341.925582583615,12609.466453485258,14611.38229760621,189.24385817754103,68951.39203606888,0.18287471914837009,0.21190844544462437,0.0027445980797392235,0.8171252808516298
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56123.08838791785,13029.359418998274,15003.474435902122,202.91671769658262,69152.44780691613,0.18841501396130148,0.21696230446959802,0.002934338900962062,0.8115849860386984
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,55875.251761315405,13463.234744759258,15406.088251188079,217.5774406486983,69338.48650607467,0.1941668389831347,0.22218668199281172,0.0031379029398000574,0.8058331610168652
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55594.89220573344,13911.558040850212,15819.506089565597,233.29740011872417,69506.45024658366,0.20014772717491763,0.22759766947446938,0.003356485610919126,0.7998522728250823
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55278.150017267246,14374.810422085142,16244.017873810624,250.15312589339302,69652.96043935239,0.20637759445417184,0.23321360314547537,0.0035914213023465692,0.7936224055458281
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,54920.824025093934,14853.489024314851,16679.92130669136,268.22667703279484,69774.31304940878,0.2128790435213136,0.23905532821053974,0.003844203766547403,0.7871209564786864
2021-12-01,0.9934713997514101,0.004643383141620955,0.004643383141620955,0.0,57620.857,57244.67345866584,267.5557159995518,267.5557159995518,0.0,54518.37529987992,15348.107537924576,17127.522079742088,287.606041360107,69866.48283780449,0.21967768970931756,0.2451464763083,0.0041165095146951415,0.7803223102906824
2021-12-02,0.9925161075164196,0.00571593186218803,0.00571593186218803,0.0,57435.143,57005.30456500893,328.29536388302574,328.29536388302574,0.0,54065.942758028345,15859.196759097016,17587.134087639297,308.38556381443783,69925.13951712535,0.22680250434413424,0.25151375040634755,0.004410224505006689,0.7731974956558658
2021-12-03,0.9907517995310048,0.007471754518816392,0.007471754518816392,0.0,56950.714,56424.022380075585,425.52175467932,425.52175467932,0.0,53558.37403031589,16387.30515943231,18059.079648330648,330.6664057521428,69945.6791897482,0.2342861681988523,0.25818720838123665,0.004727474371291942,0.7657138318011477
2021-12-04,0.9866199249073269,0.011750181748063292,0.011203733660631598,0.0,56739.714,55980.5323659432,666.7019518331313,635.6966436364099,0.0,52990.275330513985,16932.999474536253,18543.689729070935,354.5570374326378,69923.27480505024,0.24216542376978686,0.2652005327378003,0.005070658352618086,0.7578345762302131
2021-12-05,0.9842237843398439,0.013332366168576817,0.01278591808114512,0.0,56685.429,55791.14744730753,755.7508958508631,724.7752515885679,0.0,52356.08427499848,17496.8653122084,19041.304178523715,380.1737660862886,69852.94958720688,0.2504814100994361,0.27259126910241466,0.005442486943399094,0.749518589900564
2021-12-06,0.9839620778194744,0.013654862315076942,0.012959671107014578,0.0,52053.571,51218.73987908354,710.784345013082,674.597160105632,0.0,51650.16956627838,18079.507780882745,19552.271965091277,407.6413021351795,69729.67734716112,0.25927995752613087,0.2804010101430263,0.005846023065697946,0.7407200424738692
2021-12-07,0.9853870939826472,0.012506169982177582,0.01235742686154691,0.0,55540.286,54728.68102050511,694.5962575747578,686.3350221143978,0.0,50866.9610372551,18681.552138995314,20076.95142164015,437.0933663233053,69548.51317625042,0.2686118118967169,0.2886754943381892,0.0062847262487929784,0.7313881881032831
2021-12-08,0.9816794773430854,0.016823940822188185,0.016675197701557513,0.0,48686.857,47794.88833323754,819.1048009863387,811.8629659424594,0.0,50001.11261902017,19303.64446597562,20615.710496793756,468.6733407118892,69304.75708499578,0.27853274836966113,0.29746458055556735,0.006762498859019234,0.721467251630339
2021-12-09,0.9764143409682019,0.022240375738613583,0.02204290338474313,0.0,52935.286,51686.772393653286,1177.3006504709713,1166.8473949417455,0.0,49047.69920392111,19946.452355582005,21168.927012968383,502.53496670908146,68994.15155950311,0.2891035240628975,0.30682204990536793,0.007283732828798926,0.7108964759371026
2021-12-10,0.9680165665528565,0.030416269491068126,0.029972794677173068,0.0,51664.286,50011.884747124815,1571.4348460396182,1548.523036420747,0.0,48002.44601552638,20610.66563232493,21736.98893133354,538.8430935322692,68613.11164785131,0.3003896068452155,0.31680517628898786,0.007853354564326098,0.6996103931547845
2021-12-11,0.9626255572706187,0.036290020747720475,0.03476779728226123,0.0,50128.857,48255.31890496416,1819.1772605895128,1742.8699381674621,0.0,46861.98592137055,21296.99709174699,22320.29462388239,577.774480746752,68158.98301311754,0.31246060534160663,0.32747399736857485,0.008476864753623985,0.6875393946583933
2021-12-12,0.9568691639175678,0.04263883116238273,0.041314080050793935,0.0,49296.143,47169.95913677086,2101.929918333675,2036.6247980973849,0.0,45624.13619883932,22006.183265354204,22919.253152803136,619.5186587877971,67630.31946419353,0.32538931413750377,0.338890209810965,0.009160368658554062,0.6746106858624962
2021-12-13,0.9514982003178222,0.04762267880305693,0.046543930151492746,0.0,51739.143,49229.70145048644,2463.9565886344312,2408.1430578900945,0.0,44288.18181690103,22738.985211019273,23534.284557347262,664.2788516553715,67027.16702792031,0.3392502804355031,0.35111560880297993,0.009910591199217247,0.6607497195644968
2021-12-14,0.9382228791663403,0.05889654435046299,0.05871459384100156,0.0,45902.857,43067.1106565008,2703.5196531134607,2695.1676048965755,0.0,42855.14775426726,23496.189329705234,24165.820148395793,712.2729662735234,66351.3370839725,0.35411779720383146,0.36420999501203977,0.010734869824433071,0.6458822027961685
2021-12-15,0.9139867411599862,0.08194854973396319,0.08077982203879029,0.0,50105.714,45795.9582523543,4106.0905956847355,4047.5306600465233,0.0,41328.03887441211,24278.608209385766,24814.302810930145,763.7346533309305,65606.64708379787,0.3700632373176342,0.37822848619645816,0.011641116979433954,0.6299367626823659
2021-12-16,0.8954318320168418,0.10062843194325716,0.09845417383078914,0.0,42731.714,38263.336952239726,4300.025374067729,4207.115598243566,0.0,39712.02322363697,25087.081497067964,25480.1873146197,818.9144447671265,64799.104720704934,0.3871516683015532,0.3932181999187119,0.012637743195631882,0.6128483316984469
