date,fit
2020-01-13,2.0681533058227698e-72
2020-01-14,2.769345153665003e-72
2020-01-29,3.7082708320197694e-72
2020-01-30,4.965532210894801e-72
2020-01-31,6.649058619055486e-72
2020-02-02,8.903372013705919e-72
2020-02-23,1.1921993436373448e-71
2020-02-27,1.5964055784497548e-71
2020-02-28,2.1376549018472336e-71
2020-03-01,2.862410743909417e-71
2020-03-02,3.832889611774123e-71
2020-03-03,5.132402052118093e-71
2020-03-04,6.8725044268606904e-71
2020-03-05,9.202575444713626e-71
2020-03-06,1.2322639543839942e-70
2020-03-07,1.650053794610633e-70
2020-03-08,2.2094921428339676e-70
2020-03-09,2.958603862001372e-70
2020-03-10,3.961696284206904e-70
2020-03-11,5.304879659584204e-70
2020-03-12,7.103459271942636e-70
2020-03-13,9.511833795698997e-70
2020-03-14,1.2736749616395868e-69
2020-03-15,1.705504892906288e-69
2020-03-16,2.2837435196047923e-69
2020-03-17,3.058029610486498e-69
2020-03-18,4.094831586092577e-69
2020-03-19,5.483153485813995e-69
2020-03-20,7.342175500234431e-69
2020-03-21,9.831484968587998e-69
2020-03-22,1.3164776119078812e-68
2020-03-23,1.7628194603277597e-68
2020-03-24,2.3604901607151586e-68
2020-03-25,3.160796623947488e-68
2020-03-26,4.23244098375355e-68
2020-03-28,5.667418316394289e-68
2020-03-29,7.588913937912773e-68
2020-03-30,1.0161878220714708e-67
2020-04-01,1.3607186722298924e-67
2020-04-02,1.8220601199301814e-67
2020-04-03,2.439815921096582e-67
2020-04-06,3.267017187700953e-67
2020-04-07,4.37467483199985e-67
2020-04-09,5.8578754828039035e-67
2020-04-11,7.843944176383127e-67
2020-04-13,1.0503374546425887e-66
2020-04-16,1.4064464812825804e-66
2020-04-17,1.8832915992557887e-66
2020-04-18,2.521807473678633e-66
2020-04-20,3.3768073604822883e-66
2020-04-21,4.521688538409339e-66
2020-04-23,6.054733082393445e-66
2020-04-27,8.107544866839942e-66
2020-05-04,1.085634707151128e-65
2020-05-08,1.453711002194507e-65
2020-05-11,1.9465808010568464e-65
2020-05-12,2.6065544040892673e-65
2020-05-18,3.4902871012539777e-65
2020-05-21,4.673642733129903e-65
2020-05-25,6.2582062057560544e-65
2020-05-27,8.380004024727003e-65
2020-06-02,1.1221181460887156e-64
2020-06-03,1.5025638771367957e-64
2020-06-27,2.0119968763947467e-64
2020-06-29,2.6941493085380388e-64
2020-07-03,3.607580400274789e-64
2020-07-07,4.8307034443867215e-64
2020-08-10,6.468517171740073e-64
2020-08-19,8.661619344428002e-64
2020-08-21,1.1598276339983422e-63
2020-08-25,1.5530584837482567e-63
2020-08-26,2.0796113001959659e-63
2020-08-31,2.7846878949882855e-63
2020-09-03,3.728815414574623e-63
2020-09-07,4.993042279888318e-63
2020-09-10,6.685895770358386e-63
2020-09-14,8.952698524534827e-63
2020-09-15,1.1988043730288626e-62
2020-09-16,1.605249993456958e-62
2020-09-17,2.1494979493467786e-62
2020-09-18,2.878269087730037e-62
2020-09-19,3.854124607981084e-62
2020-09-20,5.16083661432805e-62
2020-09-21,6.910579513862718e-62
2020-09-22,9.253559604044353e-62
2020-09-23,1.2390909499533612e-61
2020-09-24,1.659195431761462e-61
2020-09-25,2.221733183412988e-61
2020-09-26,2.9749951354663923e-61
2020-09-27,3.983644895852352e-61
2020-09-28,5.334269783188128e-61
2020-09-29,7.142813896253604e-61
2020-09-30,9.564531309854765e-61
2020-10-01,1.2807313827001816e-60
2020-10-02,1.714953740538308e-60
2020-10-04,2.296395928071699e-60
2020-10-05,3.074971723032686e-60
2020-10-06,4.117517794673216e-60
2020-10-07,5.513531283055109e-60
2020-10-08,7.382852661512489e-60
2020-10-09,9.885953415938144e-60
2020-10-10,1.3237711684480127e-59
2020-10-11,1.7725858424429192e-59
2020-10-12,2.373567761347235e-59
2020-10-13,3.1783080868695265e-59
2020-10-14,4.255889576679517e-59
2020-10-15,5.698816978668001e-59
2020-10-16,7.630958080846692e-59
2020-10-17,1.0218177114585984e-58
2020-10-18,1.3682573333368889e-58
2020-10-19,1.8321547074750244e-58
2020-10-20,2.4533330027446646e-58
2020-10-21,3.2851171343772556e-58
2020-10-22,4.398911429677707e-58
2020-10-23,5.890329316923393e-58
2020-10-24,7.887401239253476e-58
2020-10-25,1.0561565400127926e-57
2020-10-26,1.414238483849975e-57
2020-10-27,1.8937254217807463e-57
2020-10-28,2.5357788053794018e-57
2020-10-29,3.3955155672805164e-57
2020-10-30,4.546739622235944e-57
2020-10-31,6.088277548073984e-57
2020-11-02,8.152462331712172e-57
2020-11-03,1.0916493465547264e-56
2020-11-04,1.4617648599218337e-56
2020-11-05,1.9573652587673485e-56
2020-11-06,2.620995251202232e-56
2020-11-07,3.5096240091390496e-56
2020-11-08,4.699535674425774e-56
2020-11-09,6.292877954359096e-56
2020-11-10,8.426430969331205e-56
2020-11-11,1.1283349112423172e-55
2020-11-12,1.510888389831831e-55
2020-11-13,2.0231437526073428e-55
2020-11-14,2.7090754494245905e-55
2020-11-15,3.62756713714329e-55
2020-11-16,4.857466534302989e-55
2020-11-17,6.504354086318821e-55
2020-11-18,8.709606495782691e-55
2020-11-19,1.1662533174652371e-54
2020-11-20,1.5616627469418877e-54
2020-11-21,2.0911327742128728e-54
2020-11-22,2.800115638251829e-54
2020-11-23,3.7494738183392725e-54
2020-11-24,5.020704760318017e-54
2020-11-25,6.72293700705049e-54
2020-11-26,9.002298314371601e-54
2020-11-27,1.2054459956407308e-53
2020-11-28,1.6141434083410337e-53
2020-11-29,2.1614066097635233e-53
2020-11-30,2.894215290034722e-53
2020-12-01,3.8754772504315373e-53
2020-12-02,5.189428709856614e-53
2020-12-03,6.94886554467215e-53
2020-12-04,9.304826226096467e-53
2020-12-05,1.2459557684812886e-52
2020-12-06,1.6683877154609491e-52
2020-12-07,2.2340420418726663e-52
2020-12-08,2.991477219955281e-52
2020-12-09,4.0057151073172655e-52
2020-12-10,5.363822734117248e-52
2020-12-11,7.18238655327175e-52
2020-12-12,9.617520779069518e-52
2020-12-13,1.287826897783729e-51
2020-12-14,1.7244549367281917e-51
2020-12-15,2.3091184334819424e-51
2020-12-16,3.0920076983643774e-51
2020-12-17,4.1403296895119935e-51
2020-12-18,5.544077379536362e-51
2020-12-19,7.423755182624129e-51
2020-12-20,9.940723629681284e-51
2020-12-21,1.331105132790391e-50
2020-12-22,1.7824063323222658e-50
2020-12-23,2.3867178145745633e-50
2020-12-24,3.195916566895211e-50
2020-12-25,4.279468079629585e-50
2020-12-26,5.730389595983865e-50
2020-12-27,7.673235156973621e-50
