date,delta_rel,omicron_rel,ba1_rel,ba2_rel,new_cases_smoothed,delta_abs,omicron_abs,ba1_abs,ba2_abs,delta_abs_fit,omicron_abs_fit,ba1_abs_fit,ba2_abs_fit,new_cases_smoothed_fit,omicron_rel_fit,ba1_rel_fit,ba2_rel_fit,delta_rel_fit
2021-11-23,0.9994903160040773,0.00025484199796126404,0.00025484199796126404,0.0,53113.714,53086.642790010184,13.535604994903162,13.535604994903162,0.0,56725.33210233843,2002.7351746888962,2341.6321119180143,1.8274769423633028,58728.06727702732,0.034101840355851565,0.039872453164042594,3.111760742513244e-05,0.9658981596441484
2021-11-24,0.9985424487054991,0.001202709296539463,0.001202709296539463,0.0,54640.143,54560.50218883863,65.71620795034566,65.71620795034566,0.0,56556.90670911955,2134.2055134530738,2485.105556062651,0.0,58691.11222257262,0.036363350985062055,0.04234211044831552,0.0,0.963636649014938
2021-11-25,0.9983309427833333,0.0014142152187052836,0.0014142152187052836,0.0,56898.857,56803.88955210407,80.46722949633566,80.46722949633566,0.0,56365.64143619194,2274.306274348551,2637.3697188987317,0.0,58639.94771054049,0.0387842479937912,0.04497564922665622,0.0,0.9612157520062088
2021-11-26,0.9974348984362581,0.0018622373922428774,0.0018622373922428774,0.0,58082.0,57933.01377097474,108.1624722162508,108.1624722162508,0.0,56148.6309122662,2423.604004832836,2798.963213934651,0.0,58572.234917099035,0.0413780353142255,0.04778651895213149,0.0,0.9586219646857745
2021-11-27,0.9950494324015029,0.004247703426998012,0.004247703426998012,0.0,58052.571,57765.17782299795,246.5901047827454,246.5901047827454,0.0,55902.656497427764,2582.7024435942594,2970.4576559067577,0.0,58485.35894102202,0.04415981179492658,0.0507897653308794,0.0,0.9558401882050734
2021-11-28,0.9904716662930174,0.008825469535483533,0.008825469535483533,0.0,57636.0,57086.82495846435,508.6647621471289,508.6647621471289,0.0,55624.16916181537,2752.244961984966,3152.459682787771,0.0,58376.414123800336,0.047146523185686094,0.05400228380082185,0.0,0.9528534768143139
2021-11-29,0.9897643465641716,0.009839456922357628,0.009839456922357628,0.0,58044.286,57450.16480457389,571.1242516860059,571.1242516860059,0.0,55309.2767958498,2932.917165722723,3345.613101685071,0.0,58242.19396157252,0.050357257620786494,0.05744311596318753,0.0,0.9496427423792135
2021-11-30,0.9911076301462612,0.007700153439770564,0.007700153439770564,0.0,58134.429,57617.47615609608,447.6440234334476,447.6440234334476,0.0,54953.7380124745,3125.4496673824774,3550.6011662196856,0.0,58079.18767985698,0.05381359127490768,0.06113379522095322,0.0,0.9461864087250923
2021-12-01,0.9934713997514101,0.0042968827951206075,0.004643383141620955,0.0,57620.857,57244.67345866584,247.59006908340484,267.5557159995518,0.0,54552.964962367725,3330.6210408892066,3768.148993441888,0.0,57883.58600325693,0.05753999140104766,0.0650987482570597,0.0,0.9424600085989523
2021-12-02,0.9925161075164196,0.005369431515687682,0.00571593186218803,0.0,57435.143,57005.30456500893,308.3940669322287,328.29536388302574,0.0,54102.03816459939,3549.2609699596196,3999.0261288329066,0.0,57651.29913455901,0.06156428429610216,0.0693657591219084,0.0,0.9384357157038978
