date,fit
2020-01-13,4.1002668265502714e-23
2020-01-14,4.467634048383655e-23
2020-01-29,4.867915878311244e-23
2020-01-30,5.304061331273972e-23
2020-01-31,5.779283641950572e-23
2020-02-02,6.297083937771019e-23
2020-02-23,6.861277032935236e-23
2020-02-27,7.476019533471308e-23
2020-02-28,8.145840460392341e-23
2020-03-01,8.875674616563531e-23
2020-03-02,9.670898943105062e-23
2020-03-03,1.0537372133180112e-22
2020-03-04,1.1481477795017682e-22
2020-03-05,1.251017148216634e-22
2020-03-06,1.3631031937467328e-22
2020-03-07,1.485231692827905e-22
2020-03-08,1.6183024084310986e-22
2020-03-09,1.7632957186278874e-22
2020-03-10,1.92127983937547e-22
2020-03-11,2.0934186944337608e-22
2020-03-12,2.280980490395018e-22
2020-03-13,2.485347060001312e-22
2020-03-14,2.708024042585059e-22
2020-03-15,2.950651976635751e-22
2020-03-16,3.2150183862154535e-22
2020-03-17,3.503070950267955e-22
2020-03-18,3.8169318518444e-22
2020-03-19,4.1589134129612823e-22
2020-03-20,4.531535130277818e-22
2020-03-21,4.9375422371009495e-22
2020-03-22,5.379925928470339e-22
2020-03-23,5.861945398328646e-22
2020-03-24,6.387151851132791e-22
2020-03-25,6.95941466480747e-22
2020-03-26,7.582949897793235e-22
2020-03-28,8.262351350209879e-22
2020-03-29,9.002624407973694e-22
2020-03-30,9.809222919209842e-22
2020-04-01,1.0688089374641556e-21
2020-04-02,1.164569868797799e-21
2020-04-03,1.268910589884739e-21
2020-04-06,1.3825998149718568e-21
2020-04-07,1.5064751319743002e-21
2020-04-09,1.6414491732759247e-21
2020-04-11,1.788516339408238e-21
2020-04-13,1.9487601251437175e-21
2020-04-16,2.1233611019772298e-21
2020-04-17,2.3136056158053064e-21
2020-04-18,2.5208952638820704e-21
2020-04-20,2.746757220871941e-21
2020-04-21,2.9928554900744554e-21
2020-04-23,3.2610031627132325e-21
2020-04-27,3.553175775607246e-21
2020-05-04,3.871525865635075e-21
2020-05-08,4.218398828220063e-21
2020-05-11,4.596350196670939e-21
2020-05-12,5.0081644696813064e-21
2020-05-18,5.456875625696344e-21
2020-05-21,5.945789475283296e-21
2020-05-25,6.4785080161833615e-21
2020-05-27,7.058955970477344e-21
2020-06-02,7.691409699372894e-21
2020-06-03,8.380528708639476e-21
2020-06-27,9.131389976801886e-21
2020-06-29,9.949525359000161e-21
2020-07-03,1.0840962342083503e-20
2020-07-07,1.1812268451194038e-20
2020-08-10,1.287059963500049e-20
2020-08-19,1.402375298605154e-20
2020-08-21,1.5280224184658348e-20
2020-08-25,1.6649270089515122e-20
2020-08-26,1.8140976936185097e-20
2020-08-31,1.976633464589221e-20
2020-09-03,2.1537317792079257e-20
2020-09-07,2.3466973821239592e-20
2020-09-10,2.5569519177976286e-20
2020-09-14,2.78604440424763e-20
2020-09-15,3.0356626452034286e-20
2020-09-16,3.30764566474024e-20
2020-09-17,3.603997256006604e-20
2020-09-18,3.926900743862835e-20
2020-09-19,4.278735070191774e-20
2020-09-20,4.6620923203880726e-20
2020-09-21,5.079796820149295e-20
2020-09-22,5.534925943262089e-20
2020-09-23,6.030832783681169e-20
2020-09-24,6.571170858934302e-20
2020-09-25,7.159921026852084e-20
2020-09-26,7.801420813926692e-20
2020-09-27,8.500396371372706e-20
