date,fit
2020-01-13,1.6278635597094881e-38
2020-01-14,1.909780302371793e-38
2020-01-29,2.240519963465577e-38
2020-01-30,2.62853779592004e-38
2020-01-31,3.083753350670082e-38
2020-02-02,3.61780406678166e-38
2020-02-23,4.2443427788341255e-38
2020-02-27,4.979386747239326e-38
2020-02-28,5.841727134346511e-38
2020-03-01,6.853409394456122e-38
2020-03-02,8.040296858759904e-38
2020-03-03,9.432731923074554e-38
2020-03-04,1.1066311741419093e-37
2020-03-05,1.2982798255794384e-37
2020-03-06,1.5231185826782577e-37
2020-03-07,1.7868953758596907e-37
2020-03-08,2.0963535738984454e-37
2020-03-09,2.4594043759738983e-37
2020-03-10,2.8853290589293398e-37
2020-03-11,3.3850162501257203e-37
2020-03-12,3.971240291693871e-37
2020-03-13,4.658987812477147e-37
2020-03-14,5.465840856371814e-37
2020-03-15,6.412426361617648e-37
2020-03-16,7.52294348183108e-37
2020-03-17,8.82578222957535e-37
2020-03-18,1.0354249257888691e-36
2020-03-19,1.214741933414387e-36
2020-03-20,1.4251134273893548e-36
2020-03-21,1.6719174872121696e-36
2020-03-22,1.9614635791948858e-36
2020-03-23,2.3011538559377677e-36
2020-03-24,2.699672389976672e-36
2020-03-25,3.16720717930099e-36
2020-03-26,3.7157106002415934e-36
2020-03-28,4.35920496612251e-36
2020-03-29,5.1141410031855923e-36
2020-03-30,5.999818408109575e-36
2020-04-01,7.038879238540258e-36
2020-04-02,8.257886750003037e-36
2020-04-03,9.688004476976747e-36
2020-04-06,1.1365792918616493e-35
2020-04-07,1.333414419614136e-35
2020-04-09,1.5643378576101626e-35
2020-04-11,1.835253089178739e-35
2020-04-13,2.1530859749732569e-35
2020-04-16,2.525961810368625e-35
2020-04-17,2.9634130460210274e-35
2020-04-18,3.476622981899389e-35
2020-04-20,4.078711664747538e-35
2020-04-21,4.7850712978543004e-35
2020-04-23,5.613759737774117e-35
2020-04-27,6.585962137614378e-35
2020-05-04,7.726532538652588e-35
2020-05-08,9.064629255898338e-35
2020-05-11,1.0634460301026192e-34
2020-05-12,1.2476157899178488e-34
2020-05-18,1.4636804456378085e-34
2020-05-21,1.7171636206075593e-34
2020-05-25,2.0145455305670403e-34
2020-05-27,2.3634286482797557e-34
2020-06-02,2.7727320583005845e-34
2020-06-03,3.2529194705005046e-34
2020-06-27,3.8162667214396143e-34
2020-06-29,4.4771756021757296e-34
2020-07-03,5.252542035415244e-34
2020-07-07,6.162188014335838e-34
2020-08-10,7.229368345458994e-34
2020-08-19,8.481365150290411e-34
2020-08-21,9.950185323970184e-34
2020-08-25,1.1673378781240204e-33
2020-08-26,1.3694998407923053e-33
2020-08-31,1.6066726258760953e-33
2020-09-03,1.884919479250264e-33
2020-09-07,2.2113536921186908e-33
2020-09-10,2.5943204500130805e-33
2020-09-14,3.0436101747737642e-33
2020-09-15,3.5707088135314234e-33
2020-09-16,4.1890914732464144e-33
2020-09-17,4.914566907479259e-33
2020-09-18,5.7656816620842274e-33
2020-09-19,6.764194211681746e-33
2020-09-20,7.935631208055602e-33
2020-09-21,9.309940060785017e-33
2020-09-22,1.0922254533126888e-32
2020-09-23,1.2813792925359983e-32
2020-09-24,1.5032911807357349e-32
2020-09-25,1.7636342238723357e-32
2020-09-26,2.0690640080064451e-32
2020-09-27,2.4273887472131438e-32
2020-09-28,2.847768898060382e-32
2020-09-29,3.3409513437313695e-32
2020-09-30,3.919544134632154e-32
2020-10-01,4.598338809140214e-32
2020-10-02,5.394688534520037e-32
2020-10-04,6.328951735055706e-32
2020-10-05,7.425012548611907e-32
2020-10-06,8.710891416927489e-32
2020-10-07,1.0219461419184464e-31
2020-10-08,1.1989288661692266e-31
2020-10-09,1.4065618207975365e-31
2020-10-10,1.6501530754252467e-31
2020-10-11,1.9359299620342764e-31
2020-10-12,2.271198274703222e-31
2020-10-13,2.6645290398803632e-31
2020-10-14,3.1259776319148496e-31
2020-10-15,3.6673408354636365e-31
2020-10-16,4.302458426492442e-31
2020-10-17,5.047566981691748e-31
2020-10-18,5.921714961330956e-31
2020-10-19,6.947249677011201e-31
2020-10-20,8.15038859349034e-31
2020-10-21,9.561889569726249e-31
2020-10-22,1.1217837173636436e-30
2020-10-23,1.3160565172457227e-30
2020-10-24,1.5439738781869483e-30
2020-10-25,1.811362434124542e-30
2020-10-26,2.125057887385003e-30
2020-10-27,2.493079761212854e-30
2020-10-28,2.9248364163000138e-30
2020-10-29,3.431365572496951e-30
2020-10-30,4.0256164845663014e-30
2020-10-31,4.722780985711068e-30
2020-11-02,5.540681861897981e-30
2020-11-03,6.500228485641437e-30
2020-11-04,7.625951357378794e-30
2020-11-05,8.946629219814073e-30
2020-11-06,1.0496024777207875e-29
2020-11-07,1.2313747828039827e-29
2020-11-08,1.4446267876750508e-29
2020-11-09,1.6948102111658387e-29
2020-11-10,1.9883209119324037e-29
2020-11-11,2.3326623965217894e-29
2020-11-12,2.736637644100625e-29
2020-11-13,3.210574151782864e-29
2020-11-14,3.7665879537675096e-29
2020-11-15,4.41889336385158e-29
2020-11-16,5.184166359784627e-29
2020-11-17,6.081970899269903e-29
2020-11-18,7.135259066243243e-29
2020-11-19,8.370957833507227e-29
2020-11-20,9.820657442119875e-29
2020-11-21,1.1521418995734878e-28
2020-11-22,1.3516721915781102e-28
2020-11-23,1.5857575478870184e-28
2020-11-24,1.860382285252756e-28
2020-11-25,2.1825670966497785e-28
2020-11-26,2.560548533029623e-28
2020-11-27,3.0039895680935695e-28
2020-11-28,3.524226629103509e-28
2020-11-29,4.1345594089943975e-28
2020-11-30,4.850590868741246e-28
2020-12-01,5.690626122031778e-28
2020-12-02,6.6761403996033265e-28
2020-12-03,7.83232805660099e-28
2020-12-04,9.188746658153496e-28
2020-12-05,1.0780072609007724e-27
2020-12-06,1.2646987644649168e-27
2020-12-07,1.4837218846769202e-27
2020-12-08,1.7406758770738763e-27
2020-12-09,2.0421296877255934e-27
2020-12-10,2.39578988622548e-27
2020-12-11,2.8106976816604273e-27
2020-12-12,3.297460058209707e-27
2020-12-13,3.8685209392797616e-27
2020-12-14,4.538479312398729e-27
2020-12-15,5.3244624476315015e-27
2020-12-16,6.246563750723419e-27
2020-12-17,7.328356444547618e-27
2020-12-18,8.597496210956405e-27
2020-12-19,1.0086428199382249e-26
2020-12-20,1.1833216476634753e-26
2020-12-21,1.3882517122510733e-26
2020-12-22,1.6286719848094295e-26
2020-12-23,1.9107287321849553e-26
2020-12-24,2.2416326442947578e-26
2020-12-25,2.62984317309228e-26
2020-12-26,3.085284795732418e-26
2020-12-27,3.619600730634016e-26
2020-12-28,4.246450592609241e-26
2020-12-29,4.981859596517653e-26
2020-12-30,5.844628236723497e-26
2020-12-31,6.856812915679756e-26
2021-01-01,8.044289808754348e-26
2021-01-02,9.437416380320464e-26
2021-01-03,1.10718074625575e-25
2021-01-04,1.2989245737166522e-25
2021-01-05,1.5238749896173283e-25
2021-01-06,1.7877827789004418e-25
2021-01-07,2.097394659213862e-25
2021-01-08,2.4606257585747826e-25
2021-01-09,2.886761963068582e-25
2021-01-10,3.3866973075362314e-25
2021-01-11,3.973212478066958e-25
2021-01-12,4.661301546122334e-25
2021-01-13,5.468555287144765e-25
2021-01-14,6.415610883066842e-25
2021-01-15,7.526679505221963e-25
2021-01-16,8.830165265142767e-25
2021-01-17,1.0359391356525397e-24
2021-01-18,1.2153451951945774e-24
2021-01-19,1.4258211632792024e-24
2021-01-20,1.672747790251777e-24
2021-01-21,1.962437675814106e-24
2021-01-22,2.302296648602958e-24
2021-01-23,2.701013093814324e-24
2021-01-24,3.168780068972994e-24
2021-01-25,3.717555886165857e-24
2021-01-26,4.3613698224394804e-24
2021-01-27,5.11668077374991e-24
2021-01-28,6.0027980213377694e-24
2021-01-29,7.042374867284983e-24
2021-01-30,8.261987758887628e-24
2021-01-31,9.69281570697254e-24
2021-02-01,1.1371437367268968e-23
2021-02-02,1.3340766161962913e-23
2021-02-03,1.5651147347515773e-23
2021-02-04,1.8361645074933815e-23
2021-02-05,2.1541552345768293e-23
2021-02-06,2.5272162465385457e-23
2021-02-07,2.964884728014056e-23
2021-02-08,3.4783495327917143e-23
2021-02-09,4.0807372232567506e-23
2021-02-10,4.787447646731439e-23
2021-02-11,5.61654762761291e-23
2021-02-12,6.589232839920817e-23
2021-02-13,7.730369667877941e-23
2021-02-14,9.069130907015486e-23
2021-02-15,1.0639741557296352e-22
2021-02-16,1.248235377421759e-22
2021-02-17,1.4644073345736097e-22
2021-02-18,1.7180163936568152e-22
2021-02-19,2.0155459885981785e-22
2021-02-20,2.3646023676801274e-22
2021-02-21,2.7741090448287276e-22
2021-02-22,3.2545349263735683e-22
2021-02-23,3.818161945266747e-22
2021-02-24,4.479399044743817e-22
2021-02-25,5.255150538317468e-22
2021-02-26,6.16524826310892e-22
2021-02-27,7.232958574377391e-22
2021-02-28,8.48557714240017e-22
2021-03-01,9.955126757493274e-22
2021-03-02,1.1679175982333457e-21
2021-03-03,1.3701799580165399e-21
2021-03-04,1.60747052719307e-21
2021-03-05,1.885855562750215e-21
2021-03-06,2.212451888474825e-21
2021-03-07,2.59560883426159e-21
2021-03-08,3.0451216840431277e-21
2021-03-09,3.5724820890693045e-21
2021-03-10,4.19117184827095e-21
2021-03-11,4.9170075661079924e-21
2021-03-12,5.768544998969005e-21
2021-03-13,6.7675534271080424e-21
2021-03-14,7.939572179283994e-21
2021-03-15,9.314563537475799e-21
2021-03-16,1.0927678712972911e-20
2021-03-17,1.282015647577213e-20
2021-03-18,1.504037741045276e-20
2021-03-19,1.7645100750241172e-20
2021-03-20,2.07009154085309e-20
2021-03-21,2.428594230300997e-20
2021-03-22,2.849183149176408e-20
2021-03-23,3.342610517749883e-20
2021-03-24,3.921490647802662e-20
2021-03-25,4.600622423445125e-20
2021-03-26,5.397367629823607e-20
2021-03-27,6.332094801566621e-20
2021-03-28,7.428699937813515e-20
2021-03-29,8.715217395737141e-20
2021-03-30,1.0224536579857478e-19
2021-03-31,1.1995242749076853e-19
2021-04-01,1.4072603436398042e-19
2021-04-02,1.6509725698828633e-19
2021-04-03,1.9368913782191295e-19
2021-04-04,2.272326190910488e-19
2021-04-05,2.665852290924681e-19
2021-04-06,3.1275300462830087e-19
2021-04-07,3.6691621001290597e-19
2021-04-08,4.3045951014998373e-19
2021-04-09,5.0500736904495525e-19
2021-04-10,5.924655787041371e-19
2021-04-11,6.950699800936536e-19
2021-04-12,8.15443621693762e-19
2021-04-13,9.566638168885447e-19
2021-04-14,1.1223408144916101e-18
2021-04-15,1.3167100935943896e-18
2021-04-16,1.54474064222522e-18
2021-04-17,1.8122619879281298e-18
2021-04-18,2.1261132277572004e-18
2021-04-19,2.4943178675904605e-18
2021-04-20,2.926288940473855e-18
2021-04-21,3.4330696477797567e-18
2021-04-22,4.02761567509397e-18
2021-04-23,4.725126400145591e-18
2021-04-24,5.543433460004119e-18
2021-04-25,6.5034566111387354e-18
2021-04-26,7.629738536255957e-18
2021-04-27,8.951072270079575e-18
2021-04-28,1.0501237284011049e-17
2021-04-29,1.2319863047438381e-17
2021-04-30,1.4453442142359082e-17
2021-05-01,1.6956518831267295e-17
2021-05-02,1.9893083463659328e-17
2021-05-03,2.3338208368712663e-17
2021-05-04,2.7379967055205897e-17
2021-05-05,3.212168578240809e-17
2021-05-06,3.7684585062624306e-17
2021-05-07,4.4210878624556223e-17
2021-05-08,5.186740906147879e-17
2021-05-09,6.084991310841148e-17
2021-05-10,7.13880255887156e-17
2021-05-11,8.375114995440604e-17
2021-05-12,9.825534549864497e-17
2021-05-13,1.152714073097954e-16
2021-05-14,1.3523434552844856e-16
2021-05-15,1.5865450624158037e-16
2021-05-16,1.8613061831592563e-16
2021-05-17,2.1836509970864813e-16
2021-05-18,2.561820145562136e-16
2021-05-19,3.0054814010867724e-16
2021-05-20,3.525976820787483e-16
2021-05-21,4.1366127024559643e-16
2021-05-22,4.852999755766478e-16
2021-05-23,5.693452185041782e-16
2021-05-24,6.679455885988933e-16
2021-05-25,7.83621772570388e-16
2021-05-26,9.193309948111756e-16
2021-05-27,1.0785426178859718e-15
2021-05-28,1.2653268356684107e-15
2021-05-29,1.4844587265367601e-15
2021-05-30,1.7415403267149351e-15
2021-05-31,2.043143844524585e-15
2021-06-01,2.3969796767743555e-15
2021-06-02,2.8120935225714393e-15
2021-06-03,3.2990976337062728e-15
2021-06-04,3.8704421134520595e-15
2021-06-05,4.5407331994458285e-15
2021-06-06,5.327106667449951e-15
2021-06-07,6.24966590194141e-15
2021-06-08,7.331995832661974e-15
2021-06-09,8.601765875752333e-15
2021-06-10,1.0091437293465382e-14
2021-06-11,1.1839093055882112e-14
2021-06-12,1.388941141977848e-14
2021-06-13,1.629480811387188e-14
2021-06-14,1.9116776330046997e-14
2021-06-15,2.2427458777003495e-14
2021-06-16,2.6311491985372625e-14
2021-06-17,3.086817001336704e-14
2021-06-18,3.6213982867404504e-14
2021-06-19,4.2485594531608405e-14
2021-06-20,4.984333673855284e-14
2021-06-21,5.847530779837541e-14
2021-06-22,6.860218127150219e-14
2021-06-23,8.048284741715899e-14
2021-06-24,9.442103163947752e-14
2021-06-25,1.1077305912964518e-13
2021-06-26,1.2995696420467298e-13
2021-06-27,1.5246317722008943e-13
2021-06-28,1.7886706226405175e-13
2021-06-29,2.098436261549742e-13
2021-06-30,2.46184774773472e-13
2021-07-01,2.888195578811881e-13
2021-07-02,3.388379199787653e-13
2021-07-03,3.9751856438602227e-13
2021-07-04,4.663616428805418e-13
2021-07-05,5.471271065947787e-13
2021-07-06,6.418796986000176e-13
2021-07-07,7.530417383980754e-13
2021-07-08,8.834550477393319e-13
2021-07-09,1.0364536008806205e-12
2021-07-10,1.2159487565634824e-12
2021-07-11,1.4265292506408458e-12
2021-07-12,1.6735785056313834e-12
2021-07-13,1.963412256182634e-12
2021-07-14,2.303440008793393e-12
2021-07-15,2.7023544634613057e-12
2021-07-16,3.170353739759055e-12
2021-07-17,3.719402088477094e-12
2021-07-18,4.3635357538423684e-12
2021-07-19,5.119221805581819e-12
2021-07-20,6.005779114257199e-12
2021-07-21,7.0458722319696455e-12
2021-07-22,8.266090804335526e-12
2021-07-23,9.69762932621406e-12
2021-07-24,1.1377084618922607e-11
2021-07-25,1.334739141618858e-11
2021-07-26,1.5658919976790557e-11
2021-07-27,1.8370763784003124e-11
2021-07-28,2.1552250251466844e-11
